group_id,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14
1486302,,1.4994884079094681,5.976902398144172,154.79060632176638,591647.4098653998,284.59967778259545,920359.5125500628,1.1828580196473808,0.010549739058047578,86988,64,33.71875,557.4521484375,2158
