group_id,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14
13503982,,10.073749834553121,108.86956655290737,90.32858739469087,143479.75311578967,411.3984413307239,1112227.244423192,1.1488348542809168,0.014347528479929594,11738,8,35.625,400.234375,285
