group_id,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14
484784,,614.3780422615056,3336957.8758886885,658.5390867409543,3242060.4832381373,335.68651438859484,1268041.735379615,5.789929181761591,0.008724654692136652,21110,2253,4.0,9.778961384820239,9012
