group_id,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14
13523602,,0.0,0.0,6095.270351306062,43216.09790249914,311.370019961492,1545443.733226021,0.0,0.008042750728705602,1788,42,7.190476190476191,15.535147392290249,302
