group_id,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14
19239703,,0,0,3.3544606427439065,0.0,65.56735400782244,67031.61364532213,0.0,0.0,0,1,1.0,0.0,1
