group_id,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14
13474022,,0,0,334.2011442584013,1481518.6009627145,278.73831480456965,916253.5719850913,0.0,0.03393333378805138,9950,2,71.5,0.25,143
