group_id,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14
5029712,,11.453186863352203,69.97263724527218,21.31150843170224,12716.400408440719,159.6604561066586,677166.5129298226,3.16247946195273,0.0016956488530183059,1998,56,7.25,12.901785714285708,406
