group_id,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14
18452573,,0.0,0.0,157.8915135734198,842254.7162350395,308.4162723373351,1422892.8075648437,0.0,0.052575948098336156,11540,11,29.454545454545453,475.1570247933885,324
