group_id,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14
6962242,,0.798161592768413,2.548247712682441,45.52148601847565,35603.91372224418,85.76859142565804,67019.39530770089,0.4689955935892812,0.3932367149758454,814,10,9.4,24.039999999999992,94
