group_id,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14
295479,,8.485624376214735,28.419110309472373,36.9301863564993,22448.725834645506,64.2962079442615,42995.7129483656,3.169925001442312,0.5490024614587382,33902,10,62.0,1394.6000000000004,620
