group_id,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14
407827,,2.3046795917212712,5.252198587264562,122.42312179401553,260673.01745094074,236.18191273785348,498510.2043475293,1.5709505944546684,0.463653603034134,5868,10,26.3,198.6099999999999,263
