group_id,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14
217068,,10.096039437843443,58.1141890734732,50.64980691300189,19311.63950306801,87.73435767273516,34488.91974742365,3.321928094887362,0.6651248843663274,1438,10,15.9,33.69,159
