group_id,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14
7174512,,1.0076782548683134,1.1604748175250847,6.719544333954209,57.71960076618204,10.171421348484843,90.5405966190286,0.8812908992306927,0.4869352869352869,3988,10,23.7,93.0100000000001,237
