group_id,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14
1135121,,0,0,0,0,254.9801669432901,800263.2000411953,0,0.7008456659619451,1326,10,13.3,49.609999999999985,133
