group_id,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14
16417062,,51.18303367300965,1703.9997603596466,33.7430496455617,1204.7750008953292,25.45145884972048,397.4660303698996,1.3787834934861758,0.0131578947368421,120,12,3.6666666666666665,2.8888888888888893,44
229690,,18.402451236030103,126.9823509866754,53.89258355217479,24040.618705407454,125.30034479765112,303885.2640551938,5.066916795138346,0.0170761050956649,11440,550,7.343636363636364,11.894641322314053,4039
7078212,,646.7271353997602,3348404.6658369326,252.9354294384357,1334638.5131848636,157.07208473220433,606759.1806257333,5.423829107758874,0.0130476547705087,14262,119,11.789915966386555,44.30040251394675,1403
18186567,,0.0,0.0,0.0,0.0,61.99018140045112,21937.183741414017,0.0,0.0,0,0,0.0,0.0,0
1638733,,5.465924164943927,50.56217987166828,22.29149530162538,7879.943923466018,73.20522268549387,203584.49269059725,3.6018406094915463,0.0550733465306329,2170,52,7.480769230769231,23.78809171597633,389
1704276,,18.48862985729188,0.0,13.925611725589684,0.0001692752900908,515.3977712816427,1372103.6084969926,1.0,0.003076923076923,2,2,1.5,0.25,3
18874714,,0.1399535487346823,0.0783479832137243,8.169517504402206,75.71244764424422,45.91386182352208,4586.59264549084,0.4689955935892812,0.0065306122448979,16,11,2.0,1.0909090909090908,22
4292962,,241.93326183447812,1401654.208528947,97.1515922573422,304815.78769796115,396.3545601811736,1112855.4038748394,1.0032436845753856,0.0219298245614035,200,52,3.1538461538461537,3.7455621301775146,164
7340392,,2.9611714890921443,4.235010380569589,67.56499113148978,210196.4020843395,137.38308328187372,516767.8558836196,5.262090082875067,0.0012069937958262,2996,183,3.557377049180328,8.618292573680908,651
19300713,,0.0,0.0,0.0,0.0,218.51986788813983,1379224.3423680875,0.0,0.0,0,0,0.0,0.0,0
2457962,,2407.6855374683,8885332.035301315,1933.757697879224,7871469.382604983,268.065726322197,1071354.0250221975,1.8387586809150085,0.0166505145599704,3608,20,12.5,60.25,250
14942572,,2.444354913032548,14.394573023322891,3.0615625150431227,8.095662258834896,189.943463462527,760199.574815318,1.352030101757953,0.0071214926648625,100,18,3.0,2.0,54
20349294,,0.0,0.0,0.0,0.0,75.06690697950903,40103.56311674574,0.0,0.0,0,0,0.0,0.0,0
10649972,,1.8969033523467669,13.15975519594214,78.85761791962648,265196.3459748588,206.9297048703941,646322.2082024838,1.141619525334138,0.0069986200950821,5650,31,13.193548387096774,56.99479708636838,409
18415993,,0.0,0.0,0.0,0.0,132.6503319570685,142189.67247130594,0.0,0.0,0,0,0.0,0.0,0
1474938,,3.884576559999658,29.69091272924701,11.288607643767158,1408.6232545232317,116.05298397170776,347125.94438300136,2.106006538602334,0.0024477806788511,360,300,1.8433333333333333,1.4854555555555562,553
1769861,,0.0016224969344904,0.0002389026555119,31.475127745561014,77355.56129155649,194.03400731517615,736724.7934308994,0.0489313983050112,0.0080385687874733,1574,389,3.100257069408741,3.1236246125785563,1206
2949512,,2.553288815123687,3.803117209602527,177.46546346820358,565262.5404613394,476.94416094474906,1673245.9094072378,2.314490855745112,0.0295865923057472,624828,23,174.2608695652174,5039.758034026461,4008
18579859,,17.20793722302406,136.81553657267318,20.67971299653579,1951.4230374892584,65.03472280089132,268144.75358544226,4.779094498080774,0.0071420297824296,11222,41,19.365853658536587,86.47590719809631,794
19038612,,0.0,0.0,6.920101840074399,40.863188740878414,25.164091989357637,2195.5760915113037,0.0,0.0003603603603603,2,1,2.0,0.0,2
19726745,,0.0,0.0,0.0,0.0,84.57672919383373,77590.45380411505,0.0,0.0,0,0,0.0,0.0,0
20119969,,0.0,0.0,0.0,0.0,25.70018914973279,6735.123340805488,0.0,0.0,0,0,0.0,0.0,0
1212834,,14.579253164102074,6175.620329313615,47.50651314159585,54507.38980400221,151.3506035537061,417101.2189713621,2.898358537057377,0.0051229851229851,18974,324,10.330246913580249,31.95575179088553,3347
14778792,,2846.031210912771,9257021.318273846,2605.8653549972,10195861.123902708,202.0726417508241,723983.6030475979,0.8812908992306927,0.0008833271991166,216,10,4.2,8.96,42
19333557,,0.0,0.0,0.0,0.0,156.0595343805313,963935.0477651604,0.0,0.0,0,0,0.0,0.0,0
19235255,,0.0,0.0,0.0,0.0,7.914264216455545,62.884940219932005,0.0,0.004524886877828,12,1,4.0,0.0,4
18776507,,0.0,0.0,6133.10160880957,0.0,25.790140079691614,709.6189893105397,0.0,0.0,0,1,1.0,0.0,1
9077182,,60.424164308065485,345866.32689137885,86.21008095243465,374634.912259326,232.7826196255509,798181.7283460009,2.096560900150908,0.0047888723298559,1446,213,3.192488262910798,6.455906015120455,680
590275,,79.20255983251813,127888.25216576684,1650.682186879047,108701.51434528502,262.7438330770702,1208825.9650517511,0.2329132141447221,0.0010925191190845,38,222,1.1036036036036037,0.1289059329599868,245
13271492,,0.0,0.0,0.8377482402191624,0.0,265.8144601123456,761709.8806545553,0.0,0.0,0,1,1.0,0.0,1
19333577,,0.0,0.0,0.0,0.0,68.2335544567963,293087.2688650837,0.0,0.0,0,0,0.0,0.0,0
4587982,,0.6829763452770482,5.555008009489521,39.67779391623856,23924.8071184874,327.19458641361973,1282320.116370767,0.5778540864567282,0.0367287331142752,1006,61,5.311475409836065,7.755442085460899,324
18186708,,14.371958897357064,753.8232384124233,28.03924166780241,42034.75092095774,160.0913632279646,537519.2913397343,3.4677201004745006,0.000647144475004,504,15,5.666666666666667,14.62222222222222,85
18186719,,7.075807261424873,22.21149628244996,51.09469041030946,58767.97151043588,60.90159129316453,52749.6449407586,2.8464393446710154,0.0121855345911949,310,13,6.076923076923077,8.071005917159766,79
19923433,,0.0,0.0,0.0,0.0,13.92640833630035,1787.7294671007562,0.0,0.0,0,0,0.0,0.0,0
20283891,,0.0,0.0,0.0,0.0,43.058999480298326,20082.574658006703,0.0,0.0,0,0,0.0,0.0,0
10638762,,1.5287556168913852,4.804026013252645,61.51706071910505,98689.9078351812,232.00526022024715,809365.6599366758,0.6840384356390417,0.1167489353464963,9650,11,33.72727272727273,144.3801652892564,371
18743812,,0.0,0.0,187.9207141128129,20356.226002156603,288.5791323977456,877623.3823295173,0.0,0.1222921034241789,350,2,14.5,0.25,29
3113482,,76.70542158726991,298601.33213442465,62.0144071262664,146605.79458553885,280.0144000374531,656362.5999444055,4.250339390774798,0.006489034450039,848,292,2.441780821917808,1.8425009382623392,713
19890711,,0.0,0.0,0.0,0.0,69.1056259769818,60210.23840357891,0.0,0.0,0,0,0.0,0.0,0
19137071,,0.0,0.0,6.812274998456293,53.908299976475455,22.05555481294702,591.7569496135288,0.0,0.0681818181818181,72,1,9.0,0.0,9
18612789,,0.0,0.0,224.23731401433997,1138437.9687544869,173.01785064222668,664608.2947012023,0.0,0.0125326680921834,422,3,12.333333333333334,17.555555555555543,37
295479,,6.686249990516324,106.70514138061613,43.403893802004,82844.83936070303,126.69108069389328,419693.65848134,5.622308450285449,0.0354417254070944,407420,683,32.58565153733529,973.3114778697887,22256
18448952,,0.3410209234310511,2.3840530394642188,156.96916875397486,292178.0700364718,173.59050183137668,257664.88590991,0.1593500626856344,0.1307692307692307,204,43,5.511627906976744,3.552190373174689,237
13599292,,0.0,0.0,157.69210988134276,112545.65766360486,437.8689161656965,1055043.6612628398,0.0,0.0100840336134453,12,3,2.0,2.0,6
18416206,,0.0,0.0,0.4163449085126368,0.0,211.0787837646877,314800.53844621906,0.0,0.0,0,1,1.0,0.0,1
950864,,4.717499189626087,14.073953403115183,42.58361990686446,102749.83851937376,186.23994156749268,590367.3319100324,3.857281395008208,0.0075768887079077,26794,545,8.726605504587155,42.62800774345594,4756
18317411,,0.0566582003398902,0.0433370474876944,47.689611449053146,34280.39268110471,55.29742880257479,37726.28790457714,0.2163969324512646,0.0290719780059079,1988,29,10.689655172413794,34.00713436385256,310
16941652,,0.0,0.0,0.0,0.0,78.49494942045489,62467.651602890735,0.0,0.0,0,0,0.0,0.0,0
18448997,,4065.9745853745903,8260236.100198101,2532.590717726445,8861917.058341976,37.9899658157324,33279.98678518818,1.584962500721156,0.007441716844218,482,3,13.666666666666666,5.555555555555571,41
10355312,,0.0,0.0,0.0,0.0,34.94545214046333,3393.96496789464,0.0,0.0,0,0,0.0,0.0,0
18285184,,1.7080550970283734,30.48076134193441,27.60804788460578,23635.66049074937,120.99276856943708,132177.44562050403,0.521639047677643,0.0116574900322764,614,45,5.355555555555555,6.495802469135807,241
12452482,,24.81646788439332,10.106224245291289,38.21193221492148,5316.182648939775,76.1828694961026,76578.74043979765,1.584962500721156,0.1110877340626972,1056,200,5.61,6.217899999999993,1122
18580112,,0.0,0.0,1.8079942782877307,1.7930720014890658,403.8283387524992,1767644.750194559,0.0,0.0069881201956673,20,1,5.0,0.0,5
18514587,,31.60381418739019,0.0,22.529430418573984,114.02128501221353,56.71432262566937,24122.06760617877,1.0,0.0196078431372549,22,2,3.5,2.25,7
10289822,,0.0,0.0,0.0,0.0,103.29762147953636,52696.91067836448,0.0,0.0,0,0,0.0,0.0,0
19169967,,6.343049914199894,0.0,11.309242194603067,80.72722862341232,285.2822742554447,1748609.8876915842,1.0,0.0334690185436454,148,3,7.333333333333333,10.8888888888889,22
2720432,,100.01860220664896,31349.28244595822,50.71861507912787,16894.512046806092,110.130545058302,60604.62571398207,2.725480556997868,0.0090702947845804,88,9,3.6666666666666665,2.0000000000000018,33
16057012,,0.0,0.0,0.0,0.0,12.73546335387489,303.5181509540236,0.0,0.0,0,0,0.0,0.0,0
1606325,,10.391798728142073,265.5266274350398,48.35532165248796,68108.5848703374,186.214396118881,541072.3365531885,2.4029411930521047,0.0185275870626189,22398,1332,6.46996996996997,16.56891801711621,8618
18580156,,0.0605605249830051,0.2182208425799233,1.929404157163897,12.172243028015108,61.75377434475537,61924.357637263776,0.0690543821256504,0.0019434138461926,154,121,1.3553719008264462,1.1381736220203538,164
1671871,,0.0461224605544884,0.0656926788458384,72.33372810214226,66955.69727808851,146.76064796161668,140666.63325143085,0.1175946656588647,0.1140766833762362,1684,283,7.074204946996466,27.97682578131829,2002
19497671,,0.0,0.0,0.0,0.0,131.8113127085577,137870.40656761453,0.0,0.0,0,0,0.0,0.0,0
18481865,,0.0,0.0,285.90488532500024,2506269.359119341,156.63967547082677,526572.7144269639,0.0,0.0014771916572243,1056,1,33.0,0.0,33
13861582,,3.20026295298022,5.303142350727693,95.47729630896292,404766.1073730258,107.57815031539891,238962.4314338213,3.829275070710712,0.0002369039109568,464,25,4.44,9.126399999999997,111
4850392,,0.0,0.0,0.0,0.0,129.98408064521414,23137.73444251993,0.0,0.0,0,0,0.0,0.0,0
19170010,,0.0,0.0,0.0,0.0,108.53613926037924,133871.62324445223,0.0,0.0607287449392712,90,1,10.0,0.0,10
1508068,,8.125980063228285,29.85506637733232,106.04016033516707,218362.93359843787,89.97427565331304,231274.36954906257,4.2632706525324,0.0020686071461426,8320,160,8.68125,18.29214843749999,1389
20054757,,0.0,0.0,0.0,0.0,25.23139182036077,222.26746726731164,0.0,0.0,0,0,0.0,0.0,0
18875122,,8.284232626674564,68.62851021285935,17.785187366819567,619.399546388951,196.14179349088397,374999.41353789455,0.8112781244591328,0.0028824833702882,78,4,4.75,3.6875,19
13697782,,2.694866725494728,5.558785963461337,2.487391045523205,3.5049866967867223,5.513894204933177,13.599908021509991,1.2516291673878228,0.0492307692307692,32,6,2.6666666666666665,2.222222222222223,16
1704699,,0.0124020173688955,0.0012711205226572,18.536344782577267,10278.101517726303,73.9977853033784,58258.70848706586,0.3650989847058807,0.0169801462904911,910,38,6.0,8.578947368421055,228
20153085,,0.0,0.0,0.0,0.0,15.79590547102585,133.9979327121084,0.0,0.0,0,0,0.0,0.0,0
1704726,,0.660970425581105,0.1145316512600106,283.72923625595234,932933.7089046722,287.7829850088421,863832.3355727835,1.5,0.0038216737541343,1100,5,8.8,151.36,44
18285335,,0.0,0.0,0.0,0.0,87.18819871354917,115529.30349977124,0.0,0.0060882800608828,32,51,1.6470588235294117,0.5813148788927336,84
19694366,,0.0,0.0,0.0,0.0,56.59485589031622,22463.94765775904,0.0,0.0,0,0,0.0,0.0,0
1770293,,1.2350110260880751,1.778535940624323,3.214850584156212,8.022018530664337,177.04267536162305,460745.4323788811,1.198192411043098,0.0190232421300382,12932,115,14.28695652173913,43.90896030245747,1643
3277622,,306.05046309704363,1767333.9815174802,170.11571283465102,824231.9244684355,281.4931564891885,849310.6153054872,2.4269476796556955,0.0482469283787833,966,189,4.62962962962963,6.783460709386635,875
18219841,,1.3289642814145242,0.0,10.817110711608226,87.80385559006852,115.8657239796846,172191.82739916767,1.0,0.0085998062015503,142,2,9.0,0.0,18
17302342,,179.79236451890122,1046110.6224447122,112.67341922521426,524085.3739158136,190.15449816654757,729847.6669102835,4.020596684700559,0.0002776324072104,6382,72,8.38888888888889,38.1543209876543,604
20448074,,0.0,0.0,0.0,0.0,26.148374876546445,14808.533873381795,0.0,0.0,0,0,0.0,0.0,0
18350930,,246.48561261048692,359106.9548759284,132.71164016595867,417045.3788880593,84.13796041149435,143300.59982723818,2.8073549220576046,0.0078328981723237,1146,15,8.6,24.24000000000001,129
20153178,,0.0,0.0,0.0,0.0,92.16487607035936,105259.1220293502,0.0,0.0,0,0,0.0,0.0,0
20677471,,0.0,0.0,0.0,0.0,19.19326280213188,2689.516628693888,0.0,0.0,0,0,0.0,0.0,0
18744172,,0.0,0.0,0.0,0.0,217.4207943987102,845879.0405926039,0.0,0.0007836990595611,42,1,7.0,0.0,7
18547566,,0.0,0.0,4.821048726771696,2.0381174258069628,238.52878019615,903563.8687641744,0.0,0.0002020202020202,2,4,1.25,0.1875,5
18869053,,0.0,0.0,13.2005235334185,265.84811575641294,64.00421264932753,51045.72894687292,0.0,0.0009291521486643,56,7,2.7142857142857144,3.918367346938776,19
20153200,,0.0,0.0,0.0,0.0,13.064534058379111,84.68504574036047,0.0,0.0,0,0,0.0,0.0,0
19824787,,0.0,0.0,0.0,0.0,164.0709585044864,982901.2525883478,0.0,0.0,0,0,0.0,0.0,0
19825535,,0.0,0.0,0.0,0.0,56.24906343583163,56918.5265727933,0.0,0.0,0,0,0.0,0.0,0
18678656,,0.0,0.0,0.0,0.0,100.8740831127446,83043.41650680217,0.0,0.0,0,0,0.0,0.0,0
19530636,,0.0,0.0,0.0,0.0,13.968592219515656,1418.8221008071046,0.0,0.0,0,0,0.0,0.0,0
2622372,,61.78077468766252,310537.78500006953,87.55923661740817,287976.2417097356,140.24848382752378,514683.5382236065,5.620498381938586,0.0172833543844383,619404,785,43.78853503184713,728.013881293359,34374
1119732,,3.1393895654898523,17.94661308209563,92.62025128809763,262600.82856838685,327.7819134772736,1343137.1215237426,1.9473387961875537,0.0090419292451024,8032,16,20.0,152.125,320
18613178,,4.376741761512987,0.0,3.026583680479829,2.6503320316920203,296.6370037917943,1408318.769294664,1.0,0.0014779959581335,98,15,2.466666666666667,4.115555555555554,37
623547,,3.842165653952055,60.34574827131439,16.83617915338371,14638.676711162929,162.10292480648576,416754.971527339,2.7582762960190914,0.003324008348082,1048,77,4.896103896103896,5.911283521673134,377
1606591,,11.008976472265688,71.55184616801037,13.984287175168664,1605.0072958602514,207.1154315681909,832418.2922900389,2.4131881825305657,0.0513509880360263,1528,64,6.484375,15.906005859375,415
9831382,,7.052200978902119,90.63410975467124,8.252530459133428,45.23845818698362,84.80094249366334,70377.5639647917,1.198192411043098,0.014266892527762,758,54,3.6666666666666665,9.555555555555555,198
4129752,,0.7439140838864378,0.4815899700146825,220.6591204804849,266577.3197366492,388.9147794643493,1546531.413158282,2.2221915755066783,0.0876906318082788,1610,12,11.083333333333334,44.90972222222221,133
18482142,,0.0,0.0,385.9675359618268,2255725.6717717736,237.55280019699072,1302762.4922814483,0.0,0.0242886884108258,420,1,21.0,0.0,21
19950418,,0.0,0.0,0.0,0.0,4.308668383939722,23.21195508305881,0.0,0.0,0,0,0.0,0.0,0
558063,,5.057707390985144,42.84869852752862,13.34148545970321,327.144799828128,308.8788702769351,1712996.5310346582,3.640223928941852,0.0086021505376344,208,26,3.1538461538461537,3.1301775147929,82
16090102,,1.4012821579391308,0.989968513670717,5.877583112156093,25.0279731761202,160.80386229985612,680179.8588091248,2.321928094887362,0.0247523123004509,1504,8,17.0,24.75,136
19923969,,0.0,0.0,0.0,0.0,7.35299443506638,50.8330455358058,0.0,0.0,0,0,0.0,0.0,0
1278982,,8.461346927417367,61.17157845852039,138.05768319388184,432945.2400296794,367.7778967051865,1443350.2958313224,2.353810979580011,0.0224320765448836,11516,36,16.27777777777778,189.3117283950617,586
18875399,,2.3318926413197123,7.922486851481077,5.600223594200397,45.60683711636258,110.1581185988172,457753.1894463101,1.061278124459133,0.0036828422876949,1224,8,13.375,28.984375,107
20513800,,0.0,0.0,0.0,0.0,16.97521694701932,78.74877014075525,0.0,0.0,0,0,0.0,0.0,0
18777099,,0.0,0.0,4.790877814026386,0.0,569.9634224049845,3645951.9597506872,0.0,0.0015873015873015,2,14,1.0714285714285714,0.0663265306122449,15
5833742,,0.2363316486226205,1.0994042871750238,30.54342379569971,60650.20664808829,282.2935592972787,1004234.3205726794,0.1936609314966702,0.0100265777268226,3848,80,5.5625,33.49609375,445
525327,,16.092644647742908,226.02664099575972,124.2935767531445,397003.5815034496,370.3575130809879,1460940.2861072074,5.169243568847453,0.0233747952043815,7904,173,8.560693641618498,30.963079287647417,1481
1672209,,2.2385608245810737,1.5204616438302496,190.7044300851824,99986.2256268145,304.9374705060893,851068.2013943251,2.235926350629033,0.0006273919317397,40,7,2.7142857142857144,1.3469387755102025,19
18056212,,4.847072733458438,331.9750081823673,18.615410542305867,14187.804446372542,114.01687822618976,334931.2764479981,1.5257604921263888,0.0002409606986082,1030,81,3.555555555555556,6.049382716049383,288
20349974,,0.0,0.0,0.0,0.0,6.402107304543619,89.75858557060695,0.0,0.0,0,0,0.0,0.0,0
20481052,,0.0,0.0,0.0,0.0,84.96016997553724,198362.0587524192,0.0,0.0,0,0,0.0,0.0,0
18875427,,1.4548822427502213,3.1750235104048703,8.54992116226246,64.60806746163101,64.95035226363639,229968.143317618,0.7219280948873623,0.0006579613321186,130,5,5.6,2.640000000000004,28
1541166,,16.633475964399366,220.30194952097088,29.02708470428158,12830.7980250381,153.03863633302325,289611.0014664591,3.095795255000934,0.0023117928633594,340,17,3.0588235294117645,14.290657439446369,52
18842672,,1.1354706061354354,1.289293497397573,185.03760888492093,244206.83375207148,342.0887964359292,1366566.7377234676,0.8112781244591328,0.0014476562131201,552,4,10.25,46.1875,41
12649532,,7.496960255529833,61.71049087275074,12.206113594711468,1587.658706524553,65.56438202174486,51839.66167128885,3.5858963433890167,0.0594415013019664,3972,110,6.8090909090909095,34.063553719008254,749
20350014,,0.0,0.0,0.0,0.0,8.780095446088822,86.78825037230493,0.0,0.0,0,0,0.0,0.0,0
787523,,1.6426982126959335,42.16034568239507,182.1464577965317,968961.2074300924,585.1135913225803,2768043.67906132,1.1273493027797268,0.0081526774133778,4840,567,5.634920634920635,10.672713529856384,3195
19924036,,0.0,0.0,0.0,0.0,537.1334011040384,1280220.744919504,0.0,0.0,0,0,0.0,0.0,0
20415558,,0.0,0.0,0.0,0.0,5.718878555698798,63.55690152180117,0.0,0.0,0,0,0.0,0.0,0
1573967,,11.922911998054554,142.1558305133533,13.300964271825944,42.66210904870215,234.08757803587176,907785.9920483902,0.8112781244591328,0.0070336990595611,718,7,6.857142857142857,65.26530612244899,48
19596369,,0.0,0.0,0.0,0.0,13.796899410305851,213.4569135894998,0.0,0.0,0,0,0.0,0.0,0
15631442,,0.0,0.0,55.38156312954781,32102.696626284334,292.7458351371539,922121.3048827732,0.0,0.0139314237674893,464,3,14.333333333333334,9.555555555555545,43
13075542,,1.0526817358126297,19.49276679596212,36.53300246756553,13455.649623405394,43.73503157662949,23949.428493302414,0.9417199804505656,0.0048064693202661,718,140,2.4,3.8114285714285714,336
20087904,,0.0,0.0,0.0,0.0,265.5109790440447,1317625.7682442253,0.0,0.0,0,0,0.0,0.0,0
