member,group_id,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
4418571,1475712,9,1,1,0.0,0.0,0.0,21.77777777777778,54.333333333333336,46.44444444444444,2.129486188094961,3.6189376663911696,3.1280790645202163
10117133,1475712,15,33,8,2.321928094887362,3.0,2.321928094887362,24.333333333333332,35.6,56.2,2.281351694157124,4.140535713429838,3.4483074686911412
3040788,1475712,20,3,26,2.4841837197791885,4.623516641218014,4.221928094887362,25.95,13.75,22.9,2.05549329039444,3.3198935861764225,2.819136929974323
14146591,1475712,20,1,2,0.0,1.0,0.0,25.95,13.85,24.1,2.1797024763833988,3.501069418237324,3.0302333347186905
6529062,1475712,20,5,73,3.1916389479852274,6.080235517784137,5.142664355548852,25.95,13.65,20.55,2.0201205289841377,3.2470576423481163,2.773100116941248
111576622,1475712,41,7,104,4.069940390836319,6.434962405886899,6.278464292480902,21.0,20.951219512195124,30.073170731707318,1.9375546903127914,3.3285637776837618,2.735183528768794
141100082,1475712,22,6,3,0.0,1.584962500721156,0.0,19.318181818181817,26.954545454545453,45.13636363636363,2.2485669592696067,3.7822668355156437,3.264951182582234
140170292,1475712,20,1,3,0.9182958340544896,1.584962500721156,1.584962500721156,25.95,13.85,24.05,2.1337876846806743,3.471821293201266,2.950985209682633
122270272,1475712,5,2,2,1.0,1.0,1.0,26.2,92.6,70.0,1.722732428909883,3.9983256025286074,2.8915577060755284
142654532,1475712,19,2,2,1.0,1.0,1.0,20.473684210526315,30.31578947368421,48.36842105263158,2.1586510698012455,4.055792948389773,3.3351825379022024
117314122,1475712,20,2,10,1.3516441151533922,3.321928094887362,3.169925001442312,25.95,13.8,23.7,2.1121202706257294,3.3849730134929557,2.871737084646575
13216861,1475712,20,1,17,1.9182958340544896,3.8521687236032816,2.584962500721156,25.95,13.85,23.35,2.083787684680675,3.358460982057159,2.9009852096826334
9567325,1475712,9,11,64,4.067728362449225,5.613204882778696,5.524998048861998,21.77777777777778,53.22222222222222,39.44444444444444,1.6775163700450468,2.9952482349713145,2.5141903924244393
58858592,1475712,6,1,51,2.551269362922251,5.383113822321235,4.584962500721156,23.333333333333332,81.66666666666667,68.33333333333333,2.538803278414757,4.676893183323363,3.98164134592829
133261922,1475712,15,2,101,2.57612074684268,6.314103685700661,5.221928094887364,24.333333333333332,37.666666666666664,50.0,2.264405517360103,3.919595467716461,3.254974135357808
25063022,1475712,18,8,77,3.1837534549303905,6.101138651056418,5.447408651885229,24.11111111111111,40.666666666666664,38.55555555555556,1.9602610178876452,3.823416300862691,3.055638232633962
10539666,1475712,3,1,9,1.5,3.169925001442312,2.0,39.666666666666664,151.0,90.66666666666667,2.0797020320558444,3.766226438727216,3.4567752297091
142036632,1475712,18,2,1,0.0,0.0,0.0,24.11111111111111,41.0,42.77777777777778,2.1371362098282223,4.162368448143603,3.3582720466275857
125767832,1475712,6,1,4,1.584962500721156,2.0,1.584962500721156,28.166666666666668,31.5,25.5,2.389417490150374,3.9521168792994215,2.949658736741208
8151195,1475712,20,11,9,1.8423709931771088,3.169925001442312,2.8073549220576046,25.95,13.35,23.75,2.0875839267245437,3.392573168165208,2.8898655886158107
106802332,1475712,9,1,1,0.0,0.0,0.0,21.77777777777778,54.333333333333336,46.44444444444444,2.129486188094961,3.6189376663911696,3.1280790645202163
61561502,1475712,5,2,13,1.2987949406953985,3.7004397181410926,3.0,19.0,89.8,62.6,1.6239415561029151,3.492561414949667,2.9209581885528646
10329248,1475712,6,3,93,2.6915237712025,6.337493354095526,5.234120167580196,23.333333333333332,81.33333333333333,61.333333333333336,2.515427543701382,4.5178299280276475,3.8734484014517836
101177002,1475712,20,3,3,1.0,1.584962500721156,1.0,25.95,13.75,24.05,2.129702476383399,3.471821293201266,2.9802333347186907
140830892,1475712,10,3,1,0.0,0.0,0.0,25.5,21.3,31.7,2.248727727898502,3.4842055282913797,3.013484607553263
136745132,1475712,15,1,4,0.9182958340544896,2.0,1.584962500721156,24.333333333333332,37.733333333333334,56.46666666666667,2.374927178212649,4.207202380096505,3.4974385083022224
141499052,1475712,3,1,1,0.0,0.0,0.0,39.666666666666664,151.0,93.33333333333333,2.5797020320558444,4.822868105874654,4.123441896375766
107423922,1475712,6,2,4,1.0,2.0,1.0,28.166666666666668,31.333333333333332,25.5,2.486911240270567,3.9521168792994215,3.047152486861401
9604277,1475712,18,5,23,2.927451224964519,4.316827716832515,4.169925001442313,24.11111111111111,40.833333333333336,41.55555555555556,1.9745000306635268,3.9225446860973525,3.1266095465474573
11251388,1475712,10,4,8,2.584962500721156,2.75,2.584962500721156,25.5,21.2,31.0,1.9902314778263868,3.20920552829138,2.7549883574811473
121333952,1475712,5,2,7,0.0,2.8073549220576046,0.0,26.2,92.6,69.0,1.922732428909883,3.6368546181170864,3.091557706075528
