member,group_id,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
183667204,5300812,2,2,10,1.5219280948873621,3.321928094887362,2.0,11.5,128.5,4.5,1.4591479170272448,2.160964047443681,1.292481250360578
186784647,5300812,4,1,5,0.0,2.321928094887362,0.0,9.0,70.0,15.0,1.7389636816170038,3.1751594978432314,2.4691765945088324
14487432,5300812,3,1,7,0.9182958340544896,2.5216406363433186,1.0,8.0,99.66666666666667,4.666666666666667,1.6666666666666667,1.7739760316291207,1.4641058075929203
105621392,5300812,3,1,1,0.0,0.0,0.0,8.0,99.66666666666667,6.666666666666667,1.9727652780181633,2.6145229104102268,1.7974391409262536
186555409,5300812,1,1,2,0.0,1.0,0.0,18.0,253.0,5.0,2.0,2.321928094887362,1.584962500721156
185837970,5300812,3,2,2,1.0,1.0,0.0,11.0,92.66666666666667,7.0,1.2892112969904042,2.376427672314989,1.6356301985361725
12163739,5300812,9,22,14,1.8676338909712125,3.8073549220576055,3.321928094887362,5.444444444444445,30.666666666666668,9.0,1.2302183379302352,2.428785261553045,1.413855920510031
182555563,5300812,3,1,11,1.224394445405986,3.459431618637298,3.0,9.0,85.66666666666667,8.0,1.049611618093639,2.430581292438058,1.3899750004807707
183023277,5300812,2,4,2,1.0,1.0,0.0,10.0,127.0,24.0,1.8429078545765152,3.7170060177676723,2.3534452978042593
13624878,5300812,4,1,37,2.169925001442312,4.571354974427957,3.969815782426811,9.0,70.0,7.0,1.1964824312564255,2.6128027779580822,1.4767226489021295
10539439,5300812,3,45,8,3.0,3.0,2.8073549220576046,8.0,85.0,4.333333333333333,0.9727652780181631,1.614522910410227,0.861654166907052
89317442,5300812,5,4,4,0.9182958340544896,2.0,1.0,7.4,55.8,14.2,1.5118973974601773,3.2688988362295297,2.175341275607066
13877187,5300812,3,10,16,2.5654483718208256,4.0,3.584962500721156,10.0,92.0,8.0,1.5953099083419007,2.8170703706107765,1.968963531869506
52152132,5300812,2,1,43,1.6858157091530304,5.112083940647983,3.121928094887362,10.0,128.5,3.5,1.5,1.660964047443681,0.792481250360578
57903822,5300812,18,253,5,2.0,2.321928094887362,1.584962500721156,3.4444444444444446,5.666666666666667,10.61111111111111,1.1910482150069508,2.596077458560579,1.6097730220234783
187208922,5300812,3,1,5,0.9182958340544896,2.321928094887362,1.0,10.0,95.0,11.666666666666666,2.1443607542640124,3.376427672314989,2.830617698776558
187487472,5300812,3,1,5,1.5,2.321928094887362,1.584962500721156,11.0,92.66666666666667,7.0,1.2892112969904042,2.376427672314989,1.6356301985361725
182685555,5300812,6,3,2,0.0,1.0,0.0,6.5,46.666666666666664,9.0,1.4568105317763527,2.8134097521494064,2.0128025995084715
182950647,5300812,3,1,17,1.1488348542809168,3.969815782426811,2.584962500721156,9.0,85.66666666666667,6.0,1.074798148468662,2.260453237841553,1.5283208335737186
