member,group_id,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
183228800,594011,5,6,62,2.058813890331201,5.257111133792139,3.0,7.0,107.6,14.0,1.2928469305453132,2.665813111469744,1.392537990682588
184106278,594011,8,4,2,1.0,1.0,0.0,6.5,75.125,30.0,2.0837615506435494,3.766746771483403,2.539741696470826
7404615,594011,6,6,10,2.321928094887362,3.321928094887362,2.0,8.166666666666666,99.5,34.666666666666664,2.1298094145132898,3.725435743057094,2.3863222619611015
183471367,594011,6,5,3,1.0,1.584962500721156,0.0,8.166666666666666,99.66666666666667,35.833333333333336,2.3501307636611832,4.014930008751462,2.719655595294435
182781255,594011,2,1,22,1.5693078231812962,4.459431618637295,4.0,11.5,268.5,13.5,1.5,2.7819280948873613,0.4591479170272448
160453962,594011,5,1,1,0.0,0.0,0.0,7.0,108.6,26.2,1.7046097086115535,3.717235338228172,1.9925379906825882
78898512,594011,2,2,22,2.3522170014624826,4.368522527728205,3.906890595608518,11.5,292.0,27.0,2.7385876167178114,4.5944550148276395,2.655306628416625
183931569,594011,6,3,16,0.6500224216483541,3.875,2.321928094887362,8.166666666666666,100.0,33.666666666666664,2.4084603600531245,3.6332570922049876,2.3326675794798746
184074899,594011,5,1,2,0.0,1.0,0.0,7.0,108.6,26.0,1.7046097086115535,3.517235338228172,1.9925379906825882
66378772,594011,15,533,25,2.0,4.5638561897747225,0.9182958340544896,4.866666666666666,5.733333333333333,23.666666666666668,1.6363571966445767,3.2087257341752773,2.156728163511939
183332501,594011,5,2,7,1.0,2.8073549220576046,1.584962500721156,7.0,108.4,25.0,1.5046097086115533,3.155764353816651,1.6755454905383569
46361142,594011,1,1,9,0.0,3.169925001442312,0.0,15.0,533.0,25.0,2.0,4.5638561897747225,0.9182958340544896
113425722,594011,3,1,2,1.0,1.0,0.0,10.333333333333334,196.0,18.666666666666668,2.1590584111452076,3.396303343218426,1.7702044189444166
719099,594011,6,1,133,4.651658831995762,6.703741927966132,6.6853922200459985,8.166666666666666,100.33333333333333,14.166666666666666,1.7415209583285565,3.161800104210633,1.605423558620102
170173372,594011,5,1,35,3.4642346527265664,4.957854445516393,4.459431618637295,7.0,108.6,19.4,1.0117627780662404,2.7256644491248934,1.1006516669551292
183040414,594011,8,51,29,3.4771752334356227,4.625053839880556,4.39231742277876,6.5,69.375,26.625,1.8719782937492453,3.3022514051346974,1.9790633430745461
