member,group_id,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
27583392,55272,1,1,1,0.0,0.0,0.0,10.0,720.0,46.0,3.271221945782624,5.480083695187445,4.857980995127571
28704192,55272,4,1,2,0.0,1.0,0.0,6.0,184.0,16.0,1.422650972857249,2.5967435726989905,2.256976499142471
17572741,55272,1,1,1,0.0,0.0,0.0,10.0,720.0,46.0,3.271221945782624,5.480083695187445,4.857980995127571
28085062,55272,4,1,2,0.0,1.0,1.0,6.0,184.0,16.0,1.422650972857249,2.5967435726989905,2.006976499142471
13391721,55272,1,12,2,1.0,1.0,1.0,10.0,720.0,46.0,3.271221945782624,5.480083695187445,4.857980995127571
21265321,55272,5,11,15,2.4193819456463714,3.906890595608518,3.169925001442312,5.2,148.6,16.6,0.8665000140483514,2.496016739037489,1.7715961990255142
21190221,55272,3,17,32,1.061278124459133,5.0,3.0,6.666666666666667,245.0,20.666666666666668,1.8968679638096653,3.128991430265321,2.6759686655232944
25457552,55272,1,1,1,0.0,0.0,0.0,10.0,720.0,46.0,3.271221945782624,5.480083695187445,4.857980995127571
9596530,55272,1,1,2,0.0,1.0,0.0,10.0,720.0,46.0,3.271221945782624,5.480083695187445,4.857980995127571
7092500,55272,10,720,46,3.271221945782624,5.480083695187445,4.857980995127571,2.6,5.0,5.9,0.4480660070105504,1.2906890595608518,0.8169925001442312
27453622,55272,5,4,1,0.0,0.0,0.0,5.2,150.0,19.4,1.3503764031776258,3.2773948581591923,2.4055811993139766
