member,group_id,r1,r2,r3,r4,r5,r6
136499202,10025582,3.090314407672901,0.0,0.0024248602233469755,0.0,0.6163333207326614,0.0
72128002,10025582,0.047521355952021706,0.0,0.0,0.0,0.0,0.0
11858949,10025582,4.378469550013972,0.5946350125959623,2.422978439385815,0.14776929422406918,0.46119029698490843,0.5711787666099986
171692552,10025582,0.0952808855418674,0.0,0.0,0.0,0.10486242530418748,0.0
188438542,10025582,0.2663343209892381,1.3218458093908845,1.0458979322827104,0.8698832674492423,0.24220147341224585,0.0
178020882,10025582,2.091350393334564,0.0,0.004331920867559028,0.0,0.6355467689032492,0.0
208117778,10025582,0.047521355952021706,0.0,0.0,0.0,0.0,0.0
11598870,10025582,0.50756811816412,2.169311181196618,0.3676305098274642,0.9161705780501441,0.3490732531463181,0.18719337532079774
100100632,10025582,0.26856843422823834,1.865012306125002,0.6901978047073464,0.3954029353301297,0.32424711986325044,0.03238020648963564
183246361,10025582,0.1905617710837348,0.0,0.0,0.0,0.20972485060837495,0.0
12916251,10025582,0.047521355952021706,0.0,0.0,0.0,0.0,0.0
148203552,10025582,0.6910730798826663,1.5037792617306032,1.1212845791954353,0.42836143781259434,0.4133706802881436,0.08727462543598866
72854052,10025582,0.28576503207293186,0.0,0.0,0.0,0.2686774784955323,0.0
194062992,10025582,0.3807494817377242,0.0,0.0,0.0,0.1982176559350512,0.0
153656872,10025582,0.14293721886756708,0.0,0.0,0.0,0.1666918518596758,0.0
182817330,10025582,0.06764407928040936,1.3597447679006824,1.469635870353088,0.7142902157848995,0.14554371437534025,0.14441432552769803
11798067,10025582,0.22603176155273091,2.4076087681265887,0.0,1.0180672955732488,0.36722337103799624,0.23524486675251718
211187252,10025582,0.9992290042195435,0.0,0.0,0.0,0.3793321574414472,0.0
129795642,10025582,0.427887624380969,0.0,0.00025574750147301396,0.0,0.3444098531296937,0.0
139546172,10025582,0.3333535538387779,0.0,0.0,0.0,0.29040084494090723,0.0
2150972,10025582,1.3779501943614456,0.0,0.005075196188921512,0.0,0.5045073896923198,0.0
11938880,10025582,0.047521355952021706,0.0,0.0,0.0,0.0,0.0
14407233,10025582,0.3333535538387779,0.0,0.0,0.0,0.29040084494090723,0.0
191492161,10025582,0.0952808855418674,0.0,0.0,0.0,0.10486242530418748,0.0
10542659,10025582,0.25770328089992833,1.409744944491602,1.5505493727456021,0.7406275585333185,0.33149529381433773,0.05348168878211072
183763012,10025582,0.047521355952021706,0.0,0.0,0.0,0.0,0.0
194106945,10025582,0.42799001619039245,0.0,0.0,0.0,0.4028572270617188,0.0
7065664,10025582,0.23809409694204345,0.0,0.0,0.0,0.19821204831649022,0.0
4286536,10025582,0.047521355952021706,0.0,0.0,0.0,0.0,0.0
40470602,10025582,0.1901161284734254,0.0,0.0005805613920412707,0.0,0.28249537242461453,0.0
150678602,10025582,0.033172645483235216,1.81337717445454,0.50784069281133,0.6703146331785457,0.0,0.05175801276629433
90702412,10025582,0.1361487492972498,0.9899645377235117,0.05535321195715385,0.30817220452891214,0.2120495224865492,0.19202196339683167
13637199,10025582,0.047521355952021706,0.0,0.0,0.0,0.0,0.0
77847632,10025582,0.6431526476003295,0.0,3.0493128625134576,0.0945059300765999,0.385320137525067,2.4318279265311045
166136912,10025582,0.04539653234567107,0.3338176552765441,3.0739108491413103,0.15770628107155285,0.10479991660246529,0.4575812013751124
111751762,10025582,0.5236292170438288,0.0,0.0,0.0,0.3309117767834951,0.0
184624723,10025582,0.047521355952021706,0.0,0.0,0.0,0.0,0.0
160739412,10025582,0.7133346049188583,0.0,0.0,0.0,0.4228702288452095,0.0
188427346,10025582,0.12874944048535739,1.4950889665379086,0.5234334583903871,0.1534904601524849,0.15350494465607936,0.12937847587754786
56362582,10025582,0.14293721886756708,0.0,0.0,0.0,0.1666918518596758,0.0
188527697,10025582,0.03312802522601359,1.4743979991725484,0.6093582399606084,0.15779393609402448,0.0,0.035792556607152484
111361112,10025582,0.047521355952021706,0.0,0.0,0.0,0.0,0.0
74836562,10025582,0.03774081017669812,1.598412549245423,0.19096958166434053,0.6106179452054301,0.0,0.11696781776308547
30912602,10025582,0.8898840599802017,1.8175894362438807,0.4148541483683874,0.5257892707384421,0.5582268996900747,0.06576203813589666
182757460,10025582,0.047521355952021706,0.0,0.0,0.0,0.0,0.0
67386972,10025582,0.23816890902799245,0.0,0.0,0.0,0.24245845737282998,0.0
84909652,10025582,0.4752324555313907,0.0,0.001390917089182531,0.0,0.4405577479968409,0.0
195378783,10025582,11.317450722202661,0.0,0.0,0.0,0.07350377027788298,0.0
76077152,10025582,0.6657536325871146,0.0,0.0,0.0,0.40561185418824974,0.0
7981665,10025582,0.19046825597629843,0.0,0.0,0.0,0.15441683928795025,0.0
186174050,10025582,0.047521355952021706,0.0,0.0,0.0,0.0,0.0
4486245,10025582,0.004961953980077477,0.5555113585959425,2.3142757088449026,0.39238708990720195,0.0,0.6788794825600539
104949862,10025582,0.47609057756035195,0.0,0.0,0.0,0.3386904866720246,0.0
190242408,10025582,0.3333535538387779,0.0,0.0,0.0,0.29040084494090723,0.0
176909932,10025582,0.047521355952021706,0.0,0.0,0.0,0.0,0.0
14322799,10025582,0.07216614897406197,1.2018010488644746,0.9274020048381578,0.7246377378961252,0.15955920948017102,0.46701133828633395
103762032,10025582,0.37841312942405986,0.22149543816843723,0.0,0.24032811063070486,0.4120852123182346,0.09446263612545538
195115633,10025582,0.08178016002107787,1.667804608983633,0.4733299605496631,0.888237219356337,0.09322407441512494,0.07681522630213572
11279988,10025582,0.07140262587546427,1.3753034016018029,0.8108513281877813,1.0740367609794095,0.08487193844193655,0.6703066438772076
182796918,10025582,0.0697393128427802,1.50027478926023,1.3944996587509444,0.8298057923819674,0.06935180044217018,0.052979242957430527
74620032,10025582,0.1905617710837348,0.0,0.0,0.0,0.20972485060837495,0.0
7130244,10025582,0.8074408033985936,0.0,0.004603366508804261,0.0,0.586189806471102,0.0
108978822,10025582,0.028941391208453883,1.9223575562147899,0.5514046682056648,1.3898397054757616,0.0,0.3377320711920116
105497742,10025582,0.7138503970026431,0.0,0.0,0.0,0.3391994659624756,0.0
11707024,10025582,0.14293721886756708,0.0,0.0,0.0,0.1666918518596758,0.0
164968592,10025582,0.4760531715173774,0.0,0.0,0.0,0.3165672821438547,0.0
147706002,10025582,1.1750316071228886,1.8149737853303856,0.5014913568682571,0.39767202250942246,0.4573012939105847,0.056569051671314007
177929362,10025582,0.047521355952021706,0.0,0.0,0.0,0.0,0.0
160042132,10025582,0.1712962668712883,1.7018740861311357,0.8890354020322165,0.584891357560509,0.2897629323338799,0.0
182939284,10025582,0.02172053026022084,1.5220437323911535,1.3117150984904702,0.8501665512327677,0.0,0.1451742573613672
14077078,10025582,0.47600164679722945,0.0,0.0,0.0,0.28609381231262404,0.0
193196178,10025582,0.38093651195259687,0.0,0.0,0.0,0.3088336785759005,0.0
182623383,10025582,1.189496845756876,0.0,0.0,0.0,0.4152170892868918,0.0
18654361,10025582,0.23763665835129272,0.0,0.0005033822295310653,0.0,0.3205493375782715,0.0
191775897,10025582,0.07267653007247407,1.0157440210471567,1.296069338760872,0.7383586035604816,0.07213482792479171,0.0698291571920585
17788571,10025582,0.7128653131899187,0.0,0.001963338261359949,0.0,0.5046453632448085,0.0
128225432,10025582,2.9010290871985647,0.0,0.0,0.0,0.4278890248597751,0.0
100373662,10025582,0.12503639794532523,1.6626015196850845,0.7422099633791908,1.248065444001603,0.1479339899688174,0.13438221893569233
183374496,10025582,0.1905617710837348,0.0,0.0,0.0,0.20972485060837495,0.0
18022561,10025582,1.933331211862595,1.3911207794713822,0.49913846923091537,1.0619567256570501,0.483934220985505,0.32150954730828724
171192992,10025582,0.047521355952021706,0.0,0.0,0.0,0.0,0.0
161894052,10025582,0.047521355952021706,0.0,0.0,0.0,0.0,0.0
131772582,10025582,0.26219909844297346,1.3019255895294048,1.1126127253631115,0.12955050786453934,0.4218700124512013,0.1842121778373377
85285032,10025582,0.1905617710837348,0.0,0.0,0.0,0.20972485060837495,0.0
176280232,10025582,0.03060890893853137,1.8055242085245147,0.7277660936688998,0.6374062222768502,0.0,0.00267231337466537
184605866,10025582,0.06790598288701905,0.7605626203166156,1.3105291760120061,0.5865203696933715,0.07185751135222082,0.5579859296356262
53484202,10025582,0.1905617710837348,0.0,0.0,0.0,0.20972485060837495,0.0
111936172,10025582,0.08030316133419824,2.3749867126930035,0.4102521053112876,2.064399223827237,0.0944536551285383,0.059037535371483894
190450351,10025582,4.8014355648911495,0.0,0.005925095806284099,0.0,0.6353099246997463,0.0
185556144,10025582,0.3553559642442329,1.0560724263002268,1.2806937301593542,0.759484335524535,0.4165591240982276,0.2583455631318814
127371952,10025582,0.03312802522601359,1.4743979991725484,0.6093582399606084,0.15779393609402448,0.0,0.035792556607152484
165886642,10025582,1.6344887408896376,1.12300227006684,1.7376381499093065,0.5875739566919449,0.6921587964077903,0.031982644543534104
49701042,10025582,0.18987226027970633,0.0,0.0016566913748453113,0.0,0.31201949133261786,0.0
138279092,10025582,0.23763665835129272,0.0,0.0005033822295310653,0.0,0.3205493375782715,0.0
10416308,10025582,0.33282769588701583,0.0,4.668062234666969e-05,0.0,0.3685035551171366,0.0
7337658,10025582,2.613904853426424,0.0,0.006899477337583988,0.0,0.7470537376954967,0.0
6112954,10025582,0.42843209618568273,0.0,0.0,0.0,0.2755906309850924,0.0
193787072,10025582,0.02331307955998387,1.0911036418930535,1.3643911229895056,0.8285982290693776,0.0,0.07663041575099862
198283974,10025582,0.9517094783672236,0.0,0.0,0.0,0.3984153181013947,0.0
3918536,10025582,2.1868323995136447,0.0,0.002398055051466281,0.0,0.5796390875327125,0.0
30751432,10025582,0.9517281813887111,0.0,0.0,0.0,0.4094769203654796,0.0
128338122,10025582,0.047521355952021706,0.0,0.0,0.0,0.0,0.0
188611278,10025582,0.07086163060518687,0.9511341116756502,1.3676486956447358,0.5411449108587245,0.07022739642709966,0.16305786085105592
151215822,10025582,0.6658438731628983,0.0,0.0,0.0,0.45898319625080014,0.0
46360272,10025582,0.28523626857730305,0.0,0.0002542551021878387,0.0,0.34677481185680376,0.0
44725972,10025582,0.14293721886756708,0.0,0.0,0.0,0.1666918518596758,0.0
178817752,10025582,0.0952808855418674,0.0,0.0,0.0,0.10486242530418748,0.0
157096152,10025582,0.14293721886756708,0.0,0.0,0.0,0.1666918518596758,0.0
70044382,10025582,0.5236292170438288,0.0,0.0,0.0,0.3309117767834951,0.0
78819552,10025582,0.25997599127366344,1.1824327891536957,1.3668182968140434,0.5101182335955734,0.3124551159063635,0.1649948226348385
203110115,10025582,0.71382545964066,0.0,0.0,0.0,0.32445066294369557,0.0
159171812,10025582,1.6649721355545695,0.0,0.0,0.0,0.3900054913081108,0.0
17733861,10025582,0.7263016042147346,0.7311185140564811,1.7351046123826814,0.3508761878529511,0.5133551056776358,0.6209930505863763
207598309,10025582,0.42847365845565455,0.0,0.0,0.0,0.30017196934972556,0.0
197197031,10025582,0.6188021536610729,0.0,0.0,0.0,0.3719295409546911,0.0
186661608,10025582,0.047521355952021706,0.0,0.0,0.0,0.0,0.0
11447529,10025582,0.08261937442009239,1.719515324560872,0.4024123782517688,0.5283313246809013,0.0950662140790589,0.07344463666938661
109572332,10025582,0.14293721886756708,0.0,0.0,0.0,0.1666918518596758,0.0
123403502,10025582,0.0952808855418674,0.0,0.0,0.0,0.10486242530418748,0.0
92142832,10025582,0.5712336282687887,0.0,0.0,0.0,0.362032709126396,0.0
13883122,10025582,1.7586907289623503,0.0,0.0033292947130170573,0.0,0.5676886356513787,0.0
132951282,10025582,0.047521355952021706,0.0,0.0,0.0,0.0,0.0
130310902,10025582,0.047521355952021706,0.0,0.0,0.0,0.0,0.0
182508280,10025582,0.4751399407994079,0.0,0.0017723743161735576,0.0,0.4787617435281293,0.0
76061432,10025582,0.0952808855418674,0.0,0.0,0.0,0.10486242530418748,0.0
11941625,10025582,0.28576503207293186,0.0,0.0,0.0,0.2686774784955323,0.0
201646334,10025582,1.1419682045943904,0.0,0.0,0.0,0.4289091458605367,0.0
80951552,10025582,0.1905617710837348,0.0,0.0,0.0,0.20972485060837495,0.0
12860673,10025582,0.6875999861511286,1.4986836376617925,1.39901335761108,0.7708682381758423,0.3966703962613246,0.05036741533627348
121030402,10025582,0.0952808855418674,0.0,0.0,0.0,0.10486242530418748,0.0
198353162,10025582,0.047521355952021706,0.0,0.0,0.0,0.0,0.0
11027723,10025582,0.50597322856547,1.802967331268506,0.7328171778552387,0.5458728496961854,0.45211297294566594,0.0
174237452,10025582,0.4505375523996294,1.4630502891944797,1.3674196132488148,0.8570809169032135,0.47228875760621375,0.0
111906062,10025582,0.0,0.4176929780186962,2.3642487026247934,0.3191879755890902,0.0,1.1396110422098855
188928274,10025582,0.5703875388731844,0.0,0.0009758748078468637,0.0,0.48579921430407497,0.0
172863762,10025582,1.4270758580054266,0.0,0.0,0.0,0.30879055203507827,0.0
79852822,10025582,0.21519832325883614,1.5021773639340728,1.126248757991615,0.4802296960666496,0.33797645582346636,0.08400171411213883
183564566,10025582,0.0952808855418674,0.0,0.0,0.0,0.10486242530418748,0.0
150869272,10025582,0.033172645483235216,1.81337717445454,0.50784069281133,0.6703146331785457,0.0,0.05175801276629433
11643162,10025582,1.2228583308423489,1.7148867510040176,0.415772295121523,0.20472708682375074,0.6250350722083771,0.06647374741807077
132182812,10025582,1.6648815348137018,0.0,0.0,0.0,0.3364211353798358,0.0
5365024,10025582,1.6634459106000572,0.0,0.004067780862653078,0.0,0.6778263410587743,0.0
927525,10025582,1.2841172959204292,0.0,0.0,0.0,0.518203319441553,0.0
40089382,10025582,0.0952808855418674,0.0,0.0,0.0,0.10486242530418748,0.0
207824383,10025582,0.14293721886756708,0.0,0.0,0.0,0.1666918518596758,0.0
32550702,10025582,0.8182322522996778,0.8766276715403318,1.7615004391565814,0.45662681200910304,0.5598908469788034,0.7768521171086581
161643822,10025582,0.28576503207293186,0.0,0.0,0.0,0.2686774784955323,0.0
9167666,10025582,0.693219161823984,1.3195458322522342,1.0522973015206194,0.812640363118837,0.48102417128335606,0.0
156366652,10025582,0.8565414753720317,0.0,0.0,0.0,0.3603154656109633,0.0
6638397,10025582,1.403350158087059,1.3548410423292372,1.2136042718402202,0.6285651172660698,0.5190676648736621,0.07519598921864333
203596613,10025582,0.0952808855418674,0.0,0.0,0.0,0.10486242530418748,0.0
205412680,10025582,0.047521355952021706,0.0,0.0,0.0,0.0,0.0
157717322,10025582,0.7600837238220886,0.0,0.003572698876880724,0.0,0.6034818564126473,0.0
206111565,10025582,0.047521355952021706,0.0,0.0,0.0,0.0,0.0
125974862,10025582,0.03509881841920877,2.240040620868231,0.24939254639043615,1.0188617612755886,0.0,0.07041853508896251
190601550,10025582,0.1905617710837348,0.0,0.0,0.0,0.20972485060837495,0.0
178556242,10025582,0.6182769491258392,0.0,0.0,0.0,0.4500334603020511,0.0
13552468,10025582,0.8089742351141747,0.0,0.0,0.0,0.35117870593994066,0.0
43766102,10025582,0.03642204155081743,2.056146385626608,0.241911208365766,0.0,0.0,0.01876426399092898
