member,group_id,r1,r2,r3,r4,r5,r6
7682820,13036052,14.87020157059044,0.18556323543237369,0.2640024348726851,0.0,0.0,1.6395066592681
3203460,13036052,2.8679670877123464,11.766133162769096,1.9176174413149525,0.7168362892309303,0.018360514290411488,0.15693938840519586
124633222,13036052,0.2567903254559938,1.8068306445302253,2.12611831393833,0.3783999071549838,1.4236530274275578,1.2688189827521779
8507271,13036052,1.6264515468545542,1.7950454676343641,0.09459917976327946,1.3506145496073194,0.6268944055574471,1.6285736043759158
150090632,13036052,1.5917097422515931,1.5504515070367129,0.6783598502959934,0.508230993291366,1.3730875323919398,1.1588854370061237
60824072,13036052,6.832750673101035,0.0,0.6827953924323837,0.5838757408635047,0.6847673548577895,0.22285781646476646
4603276,13036052,0.0585348260210745,1.7423093159232959,1.466413516125191,0.54343758098229,1.0120969917216378,0.7510506818544592
50636942,13036052,0.8576737126244486,1.702875584622997,0.7360181048509393,0.5111660299380844,1.425567025026443,1.208228834666722
108643342,13036052,5.2896882003665375,3.343116718729693,0.10463047237922321,0.13768899558452558,0.8022771824654924,0.5693240658859591
126198032,13036052,0.6592766034582795,1.610900851214234,0.2354479452687062,0.7256519587458914,0.9578332827570559,0.7167349516920166
7914256,13036052,1.3709896640725086,9.776225189847747,0.7351266522101205,0.0,0.804349813860902,0.03247778855587398
106187282,13036052,0.22013799529486677,3.583060002054815,0.0,0.29490817182682433,1.0064620588398487,0.8654762802043187
11694354,13036052,0.8849913550658263,4.391268812526138,0.10754107085154682,0.19072618592622698,1.0290348050664708,0.906108411370476
6946326,13036052,1.0912502364134686,1.6532382732414512,0.7361035937955701,0.5081392825638119,1.4154302744636595,1.189386983518026
14360856,13036052,0.7181741884855427,4.428733556476565,0.16470492810964782,0.18524387207988288,1.0480707428147733,0.9136608239225872
122832922,13036052,2.1256499993563285,1.4350875815729123,0.680068596997012,0.5007123411344411,1.3657178979765663,1.1082714773984534
5335579,13036052,3.460340379676806,1.161894907080596,0.2875415221041566,0.5237693696961403,1.2835861252535432,1.0126898221433887
7241370,13036052,0.058570124002547366,1.7460130530703553,1.2438419700136933,0.5779484249230087,1.0143583521208868,0.7496861496422279
152682142,13036052,0.19420882068624154,0.8958515017831371,0.012586702992413731,7.82845574711295,0.10218911605717143,0.10548514358667105
3947683,13036052,0.09183177514047258,1.724002601413626,2.0243156107714073,0.4572245611740069,1.009172495690654,0.7492874412319731
110050472,13036052,1.6251069137120908,1.555525958427531,0.11899207589298913,0.5638580104740533,1.3591752599492035,1.1632209551216617
8059560,13036052,0.4550761293127109,2.869161776236001,0.24274102575444198,0.1548684639618313,1.235542209781739,0.18942411373471854
6348970,13036052,1.293534533260686,0.16327259038545444,16.342523664776234,0.0,0.1106324741442089,0.18267496577306871
173618602,13036052,0.5591403159078446,1.6401536650213286,0.1224826382640743,0.7443188176282697,0.951323964945559,0.7301464678851054
12040364,13036052,0.3237578274597828,1.8305426231342687,0.17457352277259708,0.5747463925125249,1.4192166235086758,1.266520467793533
72604722,13036052,0.15689308530773266,1.8496483848183256,0.9015714779416742,0.5033027143328243,1.4463525007713962,1.2693964731467622
54784562,13036052,0.7935416403851798,1.690420646019012,0.058280210373189534,0.11730061357760034,0.6480160298187313,3.2063978058340608
127762482,13036052,0.09107433582636112,1.8529814023634523,0.31116664211400663,0.13005129737809293,1.2666472170410543,0.2126604315412296
12653236,13036052,2.461317090949724,1.144924598798001,0.12351464155866829,0.7214039729511298,0.8736310164637712,0.5753375422726414
56933302,13036052,0.057698837235522396,1.865491345349883,0.2550475378724982,0.1442256990873186,1.2662523847903395,0.2161021645647671
146148922,13036052,0.057632602557171626,1.8696462729787953,0.14028116830813864,0.17260879672019672,1.2433928849149678,0.22778919785716176
173044412,13036052,0.08932700952605924,2.5879431941624214,0.01256691585507871,0.34378427274791573,1.0657923989219469,0.40456150198243035
122260412,13036052,0.19209690603089996,1.7342377284558756,0.12386938125557609,0.7483148095036509,0.9790732594454677,0.7536749627186383
44952642,13036052,0.4512172863540137,4.4899117313006,0.2767551824376337,0.17396447542910082,1.0644988149532242,0.9326535665931335
5425219,13036052,1.585807462771425,4.214483908221788,0.4459166995496592,0.13800179427405523,1.0265255304865712,0.8357166636795679
100880072,13036052,1.2238057249652905,2.4096856411681538,0.05042543188038796,0.25724324048804587,1.0066923645664723,2.5826529315373365
126818122,13036052,2.1923471257526983,1.4355912666174429,0.11864523935628855,0.5568004528513947,1.3295592578600475,1.1198153892407303
142343242,13036052,4.094302291657417,1.0283169187174745,0.2868271241806332,0.5160766984197339,1.246681752814109,0.9659681069152085
53860812,13036052,12.535363374708405,0.3637118927770696,1.0550345076696572,0.10288561947186341,0.09518897740067356,0.9152654750602215
173522122,13036052,0.12515187380091622,2.079236910687338,0.1762061432304693,0.513874376318899,0.7848154295908712,1.5130260236307882
169867852,13036052,1.6327733852890565,12.330155405083566,1.4118698567069614,0.911346664099374,0.05141437878999285,0.2586076969555552
27931472,13036052,0.7542404019050066,3.4305585064938193,0.6223287371582096,0.20035848251114224,1.0592773895660845,0.7846383981877717
13319634,13036052,0.22032998278309218,3.5688909788743253,0.3425846004349434,0.24624209695099608,1.0770040470617843,0.8302652108244899
46763732,13036052,0.06067284935070267,0.9685166938767044,0.12703623169656242,7.7751390835907985,0.117900331811702,0.11010547255684353
159216342,13036052,6.430846727639556,0.90085116666275,0.21544442500903924,0.005724185191762297,0.558391581102084,3.1552425231301156
23529431,13036052,0.6874057693984142,3.462892557866152,0.058382051171940466,0.28086497072818456,1.012799646987368,0.8146879341635075
160477272,13036052,0.09091080737127434,1.8633108470053337,0.02428512807021489,0.20074160760891782,1.209730088996323,0.24187675339660597
143407062,13036052,1.7885258228398595,3.1940917247663276,0.0,0.2760611501654958,0.9313945894633439,0.7429981848881361
38494422,13036052,0.08941618200756267,2.583962568377513,0.07197244738659986,0.33107776532714045,1.093460098212808,0.39033809772026334
4303579,13036052,2.1864154243709657,4.0739617288357355,0.3881953284197667,0.1382560263689662,0.9836294904548983,0.795783012213543
175704922,13036052,0.35092635564522257,4.489854626658515,1.61549140807171,0.0012642724384238915,1.0645437574919414,0.9420369401735662
20857181,13036052,9.828434156666823,2.5041507933103104,0.09007841668946148,0.3496110445699372,0.19814400897061246,0.9147276135525351
163077342,13036052,0.320286633955162,3.55188783945272,0.22484292343589463,0.2622789106994611,1.0224192527370914,0.8471180964797731
164041822,13036052,0.25346675028118104,3.5413672364103688,1.567098335239168,0.0736501839305345,1.051418878224369,0.8393650217292061
100977762,13036052,1.2914646746582534,1.6237106203846383,0.17626115037817056,0.5621634139573216,1.3875460362366252,1.1833350520534862
100922722,13036052,0.5538375330703972,3.5003007941210935,0.0,0.2908981672180312,0.9904902568448479,0.8394171109881101
49214692,13036052,4.997484895361532,0.4747419680885482,0.6831363857606498,0.6054490327187324,0.7712319227583057,0.36828403724800984
12183909,13036052,0.9704044985326469,9.964603607089106,0.17319920390945628,0.2067015698178133,0.8031872031241529,0.06959449106481157
73055722,13036052,0.3210662934326713,3.127348203433315,0.9100519787535946,0.1986578536564025,1.200025807094542,0.09615675697860201
33245932,13036052,2.794569360870414,0.9126881439362854,0.64877113896498,0.016846086790291915,1.1695354568385607,0.0
3645934,13036052,0.6571102591085689,1.7041218703799472,3.0187507382847056,0.282830265884559,1.4093051456823646,1.2340416825296763
12591091,13036052,1.3248032720435337,1.6190207952681654,0.1191756952359483,0.5675943645095786,1.3748543198787564,1.1862003723527443
10143861,13036052,1.5523961453848198,4.226441121434893,0.3322333031567682,0.15336642085362462,1.0113362647063775,0.846684060075168
11677177,13036052,1.7526034584331227,4.182846479468946,0.16392626716268469,0.17295693708442708,0.9926854359511192,0.8355464835222726
12451323,13036052,1.7919422701946222,1.5202510490716228,0.11889006514690076,0.5617822582320948,1.350464671099451,1.1504546122155062
