group_id,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14
1769484,,0,0,0,0,111.05689512864626,115140.01412556379,0,0.012121212121212121,176,50,2.3,1.8900000000000006,115
