group_id,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14
18645005,,2671.2658376969644,9196823.59603149,1845.299476182607,7836361.8659782605,76.73373976185866,46037.63741686949,1.2406705316766886,0.0025121459888612393,212,11,5.454545454545454,4.247933884297524,60
