group_id,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14
18677811,,4780.793646840363,12957317.25168708,685.3240647181052,2673489.9122744603,1431.8031891894075,7094679.105761291,2.0,0.020668108627733717,3956,4,20.0,617.5,80
