group_id,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14
9831382,,7.052200978902119,90.63410975467124,8.252530459133428,45.23845818698362,84.80094249366334,70377.5639647917,1.198192411043098,0.014266892527762092,758,54,3.6666666666666665,9.555555555555557,198
