group_id,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14
9865032,,5.930413668739138,31.377874689398297,17.4191984663157,4570.478877308363,143.71027355311028,370592.3067262403,3.3063170880681683,0.04289450741063644,1476,82,6.585365853658536,9.60856632956574,540
