group_id,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14
11732872,,2.872579135656881,5.987610080739056,7.318241356920411,1973.4946554241633,190.05720920785774,822602.0906489808,3.2816342697588663,0.008196223665836926,270,95,2.4842105263157896,1.9971191135734072,236
