member,group_id,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
188317190,18422435,21,1,8,0.0,3.0,1.0,30.476190476190474,1.8095238095238095,58.19047619047619,1.1241272126482365,3.1103578647191004,2.257793776657868
197150215,18422435,0,0,10,0.0,2.8464393446710154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40520712,18422435,0,0,9,1.584962500721156,2.94770277922009,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0
8026633,18422435,0,0,34,2.004886164091843,4.429682606644448,3.459431618637298,0.0,0.0,0.0,0.0,0.0,0.0
2956298,18422435,21,1,275,2.7240798087697016,6.469002392145296,6.429522157982328,30.476190476190474,1.8095238095238095,45.476190476190474,0.9944091265163459,2.945167274616943,1.9992451024682336
179115532,18422435,31,2,4,1.0,2.0,1.0,31.677419354838708,1.8387096774193548,29.903225806451612,1.1034214863962164,2.586339811768347,1.9077418648396849
6792205,18422435,0,0,5,0.9182958340544896,2.321928094887362,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0
137858062,18422435,21,1,10,0.7219280948873623,3.321928094887362,2.321928094887362,30.476190476190474,1.8095238095238095,58.095238095238095,1.0897496843202668,3.0950279554387494,2.1948448197584702
204485135,18422435,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90231312,18422435,0,0,10,0.0,3.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196861457,18422435,0,0,37,0.0,4.020264176439761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106684952,18422435,0,0,16,0.0,3.875,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0
126084122,18422435,25,2,20,1.2516291673878228,4.221928094887362,2.584962500721156,30.96,2.04,28.68,0.8307297015832447,2.225515058023614,1.47280573073722
69786652,18422435,25,1,3,0.0,1.584962500721156,1.0,32.2,1.76,29.68,1.115330333713393,2.5741392101385703,1.8430956323472392
