member,group_id,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
4625923,19393208,0,0,2,0.0,0.0,0.0,0,0,0,0,0,0
6883334,19393208,0,0,19,0.9182958340544896,3.82687488186464,1.584962500721156,0,0,0,0,0,0
98412552,19393208,0,0,30,0.0,4.506890595608519,0.0,0,0,0,0,0,0
202327054,19393208,0,0,40,0.0,4.291446071165521,0.0,0,0,0,0,0,0
198126097,19393208,0,0,22,0.0,2.9494643027794045,0.0,0,0,0,0,0,0
166070802,19393208,0,0,8,0.0,2.75,1.0,0,0,0,0,0,0
206728722,19393208,0,0,16,0.0,3.2743974703476995,0.0,0,0,0,0,0,0
3824662,19393208,0,0,25,2.0588138903312014,3.683856189774723,3.169925001442312,0,0,0,0,0,0
198435870,19393208,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0
188483102,19393208,0,0,10,1.7924812503605778,3.321928094887362,2.584962500721156,0,0,0,0,0,0
3814945,19393208,0,0,9,0.0,2.6416041678685933,1.0,0,0,0,0,0,0
195536426,19393208,0,0,45,0.0,4.273883422836925,0.0,0,0,0,0,0,0
73023532,19393208,0,0,11,0.0,2.4040097573248604,0.0,0,0,0,0,0,0
18678321,19393208,0,0,17,0.0,0.9519940819087833,0.0,0,0,0,0,0,0
15775281,19393208,0,0,7,1.5,2.8073549220576046,2.0,0,0,0,0,0,0
10033714,19393208,0,0,129,2.7632402824297246,5.507546782995682,5.480083695187445,0,0,0,0,0,0
105987122,19393208,0,0,29,3.221097250057958,4.694019357121935,4.247927513443588,0,0,0,0,0,0
205162036,19393208,0,0,50,0.0,4.203856189774724,0.0,0,0,0,0,0,0
191072306,19393208,0,0,43,0.0,4.972549056927052,1.0,0,0,0,0,0,0
14523961,19393208,0,0,10,1.0,2.8464393446710154,1.0,0,0,0,0,0,0
199599162,19393208,0,0,14,0.0,3.2359263506290334,0.0,0,0,0,0,0,0
184043067,19393208,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0
149130812,19393208,0,0,15,1.3709505944546687,3.7735572622751845,2.321928094887362,0,0,0,0,0,0
3424319,19393208,0,0,11,2.251629167387823,3.459431618637298,2.584962500721156,0,0,0,0,0,0
7653440,19393208,0,0,44,0.7219280948873623,4.481714572986074,2.321928094887362,0,0,0,0,0,0
208117312,19393208,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0
206605378,19393208,0,0,8,0.0,2.75,0.0,0,0,0,0,0,0
199828553,19393208,0,0,8,0.0,2.4056390622295662,0.0,0,0,0,0,0,0
7404107,19393208,0,0,10,0.9182958340544896,2.1609640474436813,1.584962500721156,0,0,0,0,0,0
192244300,19393208,0,0,9,0.0,3.169925001442312,1.0,0,0,0,0,0,0
185645132,19393208,0,0,10,1.5,3.321928094887362,2.0,0,0,0,0,0,0
47206992,19393208,0,0,10,0.9182958340544896,3.321928094887362,1.584962500721156,0,0,0,0,0,0
209193554,19393208,0,0,24,0.0,4.334962500721156,0.0,0,0,0,0,0,0
26769492,19393208,0,0,27,1.4591479170272448,4.027054744592981,2.584962500721156,0,0,0,0,0,0
206515284,19393208,0,0,21,0.0,3.5585186130489057,0.0,0,0,0,0,0,0
184054358,19393208,0,0,19,0.0,2.4995443056081323,0.0,0,0,0,0,0,0
198308447,19393208,0,0,28,0.0,4.253434386188784,0.0,0,0,0,0,0,0
12642914,19393208,0,0,8,0.0,2.4056390622295662,0.0,0,0,0,0,0,0
3766371,19393208,0,0,82,3.0220552088742,4.899604443720055,3.584962500721156,0,0,0,0,0,0
211538530,19393208,0,0,15,0.0,1.6922718656836107,0.0,0,0,0,0,0,0
10915430,19393208,0,0,10,0.0,2.8464393446710154,0.0,0,0,0,0,0,0
9849959,19393208,0,0,22,3.625,3.931720687981077,4.0,0,0,0,0,0,0
199853162,19393208,0,0,12,0.0,3.2516291673878226,0.0,0,0,0,0,0,0
39627882,19393208,0,0,18,0.0,3.9057645846554534,0.0,0,0,0,0,0,0
215147627,19393208,0,0,8,0.0,2.0,0.0,0,0,0,0,0,0
209908335,19393208,0,0,6,0.0,1.2516291673878228,0.0,0,0,0,0,0,0
197926007,19393208,0,0,28,0.0,4.450212064914746,0.0,0,0,0,0,0,0
206623354,19393208,0,0,20,0.0,3.984183719779189,0.0,0,0,0,0,0,0
184633983,19393208,0,0,36,2.192005835492107,4.781036112553421,3.7004397181410926,0,0,0,0,0,0
3608705,19393208,0,0,56,2.777776811456787,4.557354922057606,4.08746284125034,0,0,0,0,0,0
199140481,19393208,0,0,7,0.0,2.5216406363433186,0.0,0,0,0,0,0,0
9364615,19393208,0,0,13,1.2406705316766886,3.7004397181410926,3.459431618637298,0,0,0,0,0,0
17253511,19393208,0,0,46,1.7709505944546688,4.958344564752663,3.321928094887362,0,0,0,0,0,0
201210505,19393208,0,0,20,0.0,2.4192407046368487,0.0,0,0,0,0,0,0
12932240,19393208,0,0,7,0.0,2.5216406363433186,0.0,0,0,0,0,0,0
158324372,19393208,0,0,10,0.0,2.5219280948873624,0.0,0,0,0,0,0,0
198075548,19393208,0,0,6,0.0,2.2516291673878226,0.0,0,0,0,0,0,0
200205981,19393208,0,0,78,0.0,5.130814316157509,0.0,0,0,0,0,0,0
206396062,19393208,0,0,55,0.0,4.980382480706288,0.0,0,0,0,0,0,0
201821855,19393208,0,0,58,0.0,4.969881426087453,0.0,0,0,0,0,0,0
204066979,19393208,0,0,20,0.0,2.660964047443681,0.0,0,0,0,0,0,0
212266667,19393208,0,0,3,0.0,1.584962500721156,0.0,0,0,0,0,0,0
14367409,19393208,0,0,16,1.0,3.875,1.0,0,0,0,0,0,0
188918449,19393208,0,0,57,0.0,5.02492952635754,0.0,0,0,0,0,0,0
7711411,19393208,0,0,24,1.5487949406953985,3.584962500721157,3.0,0,0,0,0,0,0
109418162,19393208,0,0,12,1.2516291673878228,3.0220552088742,2.584962500721156,0,0,0,0,0,0
186849470,19393208,0,0,10,0.0,3.321928094887362,0.0,0,0,0,0,0,0
8493248,19393208,0,0,105,3.2702872717195213,5.611102296388098,5.344698375159714,0,0,0,0,0,0
201564865,19393208,0,0,135,0.0,5.392392031314356,0.0,0,0,0,0,0,0
200595650,19393208,0,0,9,0.0,2.94770277922009,0.0,0,0,0,0,0,0
7994051,19393208,0,0,13,0.0,3.085055102756477,1.0,0,0,0,0,0,0
9157315,19393208,0,0,117,3.5644001617116237,5.450039373389163,4.900711588373535,0,0,0,0,0,0
213295813,19393208,0,0,5,0.0,1.9219280948873623,0.0,0,0,0,0,0,0
118700742,19393208,0,0,3,0.0,0.9182958340544896,0.0,0,0,0,0,0,0
198424273,19393208,0,0,3,0.0,0.9182958340544896,0.0,0,0,0,0,0,0
45292242,19393208,0,0,11,1.0,2.4040097573248604,1.0,0,0,0,0,0,0
6394578,19393208,0,0,22,3.121928094887362,3.91397707318275,3.1219280948873624,0,0,0,0,0,0
5476050,19393208,0,0,52,0.7219280948873623,4.7047774583176825,2.321928094887362,0,0,0,0,0,0
200044245,19393208,0,0,18,0.0,3.9477027792200903,0.0,0,0,0,0,0,0
54659802,19393208,0,0,56,1.584962500721156,5.62878349348618,1.584962500721156,0,0,0,0,0,0
213799134,19393208,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0
214105311,19393208,0,0,7,0.0,2.5216406363433186,0.0,0,0,0,0,0,0
3364064,19393208,0,0,19,1.0,3.5316306463679656,1.0,0,0,0,0,0,0
196738784,19393208,0,0,15,0.0,3.373557262275185,2.0,0,0,0,0,0,0
39313632,19393208,0,0,10,1.5,2.9219280948873623,2.0,0,0,0,0,0,0
