member,group_id,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
207699470,20067421,0,0,3,0.0,1.584962500721156,0.0,0,0,0,0,0,0
149328402,20067421,0,0,41,1.8751310486364097,4.400984176596776,3.8521687236032816,0,0,0,0,0,0
216355346,20067421,0,0,4,0.0,1.5,0.0,0,0,0,0,0,0
214216725,20067421,0,0,3,0.0,1.584962500721156,0.0,0,0,0,0,0,0
11396120,20067421,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0
208550431,20067421,0,0,25,0.0,3.6038561897747234,0.0,0,0,0,0,0,0
207428132,20067421,0,0,11,0.0,3.0271691184406193,0.0,0,0,0,0,0,0
74530342,20067421,0,0,16,0.0,3.5,1.0,0,0,0,0,0,0
177634342,20067421,0,0,2,0.0,1.0,0.0,0,0,0,0,0,0
212886058,20067421,0,0,7,0.0,2.5216406363433186,0.0,0,0,0,0,0,0
206363691,20067421,0,0,6,0.0,1.7924812503605778,0.0,0,0,0,0,0,0
205366827,20067421,0,0,5,0.0,1.3709505944546687,0.0,0,0,0,0,0,0
189351979,20067421,0,0,373,0.0,6.078840118512854,0.0,0,0,0,0,0,0
211649070,20067421,0,0,6,0.0,2.584962500721156,0.0,0,0,0,0,0,0
208379952,20067421,0,0,3,0.0,1.584962500721156,0.0,0,0,0,0,0,0
208542775,20067421,0,0,17,0.0,3.6901165175936654,0.0,0,0,0,0,0,0
34753592,20067421,0,0,87,2.163209593736385,4.121181580777865,4.142664355548851,0,0,0,0,0,0
144824892,20067421,0,0,2,0.0,0.0,0.0,0,0,0,0,0,0
183642688,20067421,0,0,30,0.0,3.7329145639793984,0.0,0,0,0,0,0,0
166686272,20067421,0,0,9,0.0,2.94770277922009,0.0,0,0,0,0,0,0
200427079,20067421,0,0,7,0.0,2.5216406363433186,0.0,0,0,0,0,0,0
161881672,20067421,0,0,7,0.0,2.5216406363433186,1.0,0,0,0,0,0,0
203913804,20067421,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0
209630284,20067421,0,0,50,0.0,4.76278123367452,0.0,0,0,0,0,0,0
201096272,20067421,0,0,2,0.0,0.0,0.0,0,0,0,0,0,0
14492755,20067421,0,0,40,1.3787834934861756,3.1109640474436797,2.8073549220576046,0,0,0,0,0,0
209805910,20067421,0,0,14,0.0,3.4677201004745006,0.0,0,0,0,0,0,0
208722007,20067421,0,0,3,0.0,1.584962500721156,0.0,0,0,0,0,0,0
193785438,20067421,0,0,13,0.0,3.546593564294939,0.0,0,0,0,0,0,0
206924388,20067421,0,0,7,0.0,2.8073549220576046,0.0,0,0,0,0,0,0
213132391,20067421,0,0,5,0.0,1.9219280948873623,0.0,0,0,0,0,0,0
204724330,20067421,0,0,9,0.0,2.2810361125534233,0.0,0,0,0,0,0,0
207508075,20067421,0,0,7,0.0,2.8073549220576046,0.0,0,0,0,0,0,0
212279915,20067421,0,0,2,0.0,1.0,0.0,0,0,0,0,0,0
203433069,20067421,0,0,13,0.0,2.931208948910323,0.0,0,0,0,0,0,0
214388332,20067421,0,0,7,0.0,2.5216406363433186,0.0,0,0,0,0,0,0
195674229,20067421,0,0,17,1.584962500721156,3.969815782426811,1.584962500721156,0,0,0,0,0,0
212162681,20067421,0,0,3,0.0,1.584962500721156,0.0,0,0,0,0,0,0
210145408,20067421,0,0,3,0.0,0.9182958340544896,0.0,0,0,0,0,0,0
205723265,20067421,0,0,14,0.0,3.8073549220576055,0.0,0,0,0,0,0,0
12647554,20067421,0,0,50,2.0,4.329549053569304,3.0,0,0,0,0,0,0
210644615,20067421,0,0,28,0.0,3.620952031026403,0.0,0,0,0,0,0,0
210623114,20067421,0,0,3,0.0,1.584962500721156,0.0,0,0,0,0,0,0
213649034,20067421,0,0,6,0.0,1.7924812503605778,0.0,0,0,0,0,0,0
124813962,20067421,0,0,8,0.0,2.0,0.0,0,0,0,0,0,0
211314829,20067421,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0
157577872,20067421,0,0,3,0.0,1.584962500721156,0.0,0,0,0,0,0,0
197207717,20067421,0,0,12,0.0,2.617492461184755,0.0,0,0,0,0,0,0
135476902,20067421,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0
192157862,20067421,0,0,6,0.0,1.7924812503605778,0.0,0,0,0,0,0,0
92564662,20067421,0,0,5,0.0,2.321928094887362,0.0,0,0,0,0,0,0
127631552,20067421,0,0,5,1.0,1.9219280948873623,1.0,0,0,0,0,0,0
207249605,20067421,0,0,2,0.0,0.0,0.0,0,0,0,0,0,0
208842437,20067421,0,0,9,0.0,2.94770277922009,0.0,0,0,0,0,0,0
49576142,20067421,0,0,23,0.0,4.2626923908396215,0.0,0,0,0,0,0,0
208389839,20067421,0,0,4,0.0,1.5,0.0,0,0,0,0,0,0
211427541,20067421,0,0,2,0.0,1.0,0.0,0,0,0,0,0,0
211001050,20067421,0,0,3,0.0,0.9182958340544896,0.0,0,0,0,0,0,0
70044382,20067421,0,0,11,0.0,3.2776134368191165,0.0,0,0,0,0,0,0
100758752,20067421,0,0,189,1.818842349082039,6.08199882346093,5.426929277209555,0,0,0,0,0,0
183704803,20067421,0,0,10,0.0,2.9219280948873623,0.0,0,0,0,0,0,0
189159652,20067421,0,0,34,0.0,4.130717987927374,0.0,0,0,0,0,0,0
54298342,20067421,0,0,13,0.0,2.8073904508767225,0.0,0,0,0,0,0,0
136117482,20067421,0,0,3,0.0,1.584962500721156,0.0,0,0,0,0,0,0
209053422,20067421,0,0,21,0.0,4.070656113151928,0.0,0,0,0,0,0,0
210769137,20067421,0,0,6,0.0,1.7924812503605778,0.0,0,0,0,0,0,0
206752498,20067421,0,0,50,0.0,4.494177320667444,0.0,0,0,0,0,0,0
205971188,20067421,0,0,14,0.0,3.4677201004745006,0.0,0,0,0,0,0,0
209907448,20067421,0,0,2,0.0,0.0,0.0,0,0,0,0,0,0
208035067,20067421,0,0,6,0.0,1.792481250360578,0.0,0,0,0,0,0,0
210193662,20067421,0,0,26,0.0,4.103909910282363,0.0,0,0,0,0,0,0
211079948,20067421,0,0,17,0.0,3.4045428133422924,0.0,0,0,0,0,0,0
210322195,20067421,0,0,18,0.0,3.3082708345352603,0.0,0,0,0,0,0,0
208321818,20067421,0,0,6,0.0,1.7924812503605778,0.0,0,0,0,0,0,0
203875612,20067421,0,0,18,0.0,3.0781758650865774,0.0,0,0,0,0,0,0
210348835,20067421,0,0,24,0.0,4.101227480952956,0.0,0,0,0,0,0,0
175524132,20067421,0,0,2,0.0,1.0,0.0,0,0,0,0,0,0
161469222,20067421,0,0,9,1.0,2.94770277922009,1.0,0,0,0,0,0,0
207819560,20067421,0,0,8,0.0,3.0,0.0,0,0,0,0,0,0
213881646,20067421,0,0,15,0.0,3.589898095464287,0.0,0,0,0,0,0,0
216042799,20067421,0,0,8,0.0,2.4056390622295662,0.0,0,0,0,0,0,0
199012674,20067421,0,0,14,0.0,3.2359263506290334,0.0,0,0,0,0,0,0
175913812,20067421,0,0,4,0.0,0.8112781244591328,0.0,0,0,0,0,0,0
166463842,20067421,0,0,40,0.0,4.634183719779188,0.0,0,0,0,0,0,0
81159012,20067421,0,0,26,0.0,4.440636352673265,0.0,0,0,0,0,0,0
215549285,20067421,0,0,5,0.0,2.321928094887362,0.0,0,0,0,0,0,0
54080362,20067421,0,0,10,2.0,2.1609640474436813,2.0,0,0,0,0,0,0
211936108,20067421,0,0,6,0.0,2.2516291673878226,0.0,0,0,0,0,0,0
160913262,20067421,0,0,5,0.0,1.9219280948873623,0.0,0,0,0,0,0,0
183941999,20067421,0,0,19,0.0,3.82687488186464,0.0,0,0,0,0,0,0
214707071,20067421,0,0,7,0.0,2.5216406363433186,0.0,0,0,0,0,0,0
208713095,20067421,0,0,7,0.0,2.5216406363433186,0.0,0,0,0,0,0,0
212234635,20067421,0,0,5,0.0,1.9219280948873623,0.0,0,0,0,0,0,0
193354635,20067421,0,0,3,0.0,0.9182958340544896,0.0,0,0,0,0,0,0
189141391,20067421,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0
1557399,20067421,0,0,13,1.0,3.085055102756477,1.0,0,0,0,0,0,0
197005212,20067421,0,0,8,0.0,2.75,0.0,0,0,0,0,0,0
213030300,20067421,0,0,20,0.0,3.6414460711655217,0.0,0,0,0,0,0,0
19754401,20067421,0,0,35,1.8112781244591327,4.065874989834289,3.0,0,0,0,0,0,0
114453922,20067421,0,0,11,0.0,3.277613436819116,0.0,0,0,0,0,0,0
16264111,20067421,0,0,11,0.0,3.0271691184406193,0.0,0,0,0,0,0,0
214908851,20067421,0,0,8,0.0,2.75,0.0,0,0,0,0,0,0
213162421,20067421,0,0,3,0.0,1.584962500721156,0.0,0,0,0,0,0,0
208589238,20067421,0,0,24,0.0,3.938721875540868,0.0,0,0,0,0,0,0
50322872,20067421,0,0,14,0.0,3.6644977792004623,0.0,0,0,0,0,0,0
211616189,20067421,0,0,2,0.0,0.0,0.0,0,0,0,0,0,0
209086911,20067421,0,0,32,0.0,3.9618974703476995,0.0,0,0,0,0,0,0
213472704,20067421,0,0,16,0.0,3.702819531114783,0.0,0,0,0,0,0,0
184858056,20067421,0,0,17,1.0,4.08746284125034,1.0,0,0,0,0,0,0
211531210,20067421,0,0,10,0.0,3.321928094887362,0.0,0,0,0,0,0,0
86398952,20067421,0,0,8,0.0,2.0,0.0,0,0,0,0,0,0
206942187,20067421,0,0,8,0.0,1.5487949406953985,0.0,0,0,0,0,0,0
40097772,20067421,0,0,18,0.0,3.0781758650865774,0.0,0,0,0,0,0,0
207759855,20067421,0,0,7,0.0,2.128085278891395,0.0,0,0,0,0,0,0
209900535,20067421,0,0,18,0.0,3.197159723424149,0.0,0,0,0,0,0,0
195492859,20067421,0,0,11,0.0,2.4040097573248604,0.0,0,0,0,0,0,0
70129662,20067421,0,0,14,0.0,3.8073549220576055,0.0,0,0,0,0,0,0
