member,group_id,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
4677635,1627496,0,0,13,0.9182958340544896,3.7004397181410926,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0
209682438,1627496,0,0,151,0.0,5.206912643845532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49577992,1627496,0,0,9,0.0,3.169925001442312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1818646,1627496,0,0,35,1.8954618442383218,4.067532746695532,3.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0
203186199,1627496,0,0,9,0.0,1.8799649487271108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118030362,1627496,0,0,40,1.8910611120726526,4.220584399762104,2.9477027792200903,0.0,0.0,0.0,0.0,0.0,0.0
191332379,1627496,0,0,14,0.0,3.52164063634332,1.0,0.0,0.0,0.0,0.0,0.0,0.0
206610459,1627496,0,0,25,0.0,3.683856189774723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12787738,1627496,0,0,38,0.0,5.19529593449622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198352926,1627496,0,0,21,0.0,3.7442393049484353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212336673,1627496,0,0,47,0.0,4.387341961507475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101490722,1627496,0,0,6,0.9182958340544896,2.584962500721156,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0
188252196,1627496,0,0,5,0.0,2.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207167533,1627496,0,0,29,0.0,4.789015477886192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5054510,1627496,0,0,30,3.577819531114783,4.906890595608519,4.0,0.0,0.0,0.0,0.0,0.0,0.0
161202222,1627496,0,0,8,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197189680,1627496,0,0,22,0.0,4.368522527728205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191635505,1627496,0,0,30,0.0,3.6662478973127315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182198322,1627496,0,0,82,2.126489000570473,6.052435541097918,5.11219997521703,0.0,0.0,0.0,0.0,0.0,0.0
114171962,1627496,0,0,8,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
148660282,1627496,0,0,6,0.9182958340544896,2.584962500721156,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0
34283582,1627496,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212107326,1627496,0,0,39,0.0,4.226832667191881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12738624,1627496,1,1,117,1.3325097579429526,6.509128287903988,4.789015477886192,151.0,28.0,36.0,2.629249223856035,4.947702779220088,4.142664355548851
26935362,1627496,0,0,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9740360,1627496,0,0,23,0.0,4.1429146733542535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208429132,1627496,0,0,10,0.0,3.121928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8749138,1627496,10,1,114,3.228392580390652,5.599895717015728,5.707050748047999,28.4,4.8,13.6,1.2833694170262993,2.4720038110933986,2.0394253326317084
195125330,1627496,0,0,3,0.0,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188792919,1627496,17,1,56,1.2957378005380122,5.086559779618314,3.7004397181410926,24.235294117647058,1.6470588235294117,48.705882352941174,1.67699851670238,4.159096987594058,3.3145258007084077
183271512,1627496,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209633369,1627496,0,0,26,0.0,4.103909910282363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96551002,1627496,0,0,16,0.0,3.2743974703476995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211992665,1627496,0,0,18,0.0,3.614369445886757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63553632,1627496,0,0,78,2.581455609424607,6.059637597395117,5.402964207440784,0.0,0.0,0.0,0.0,0.0,0.0
91119712,1627496,0,0,33,1.8423709931771088,4.718488437474714,2.5216406363433186,0.0,0.0,0.0,0.0,0.0,0.0
13541475,1627496,0,0,13,1.7709505944546688,3.7004397181410926,3.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0
