member,group_id,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
52689922,19706735,0,0,6,0.0,2.251629167387823,0.0,0,0,0,0,0,0
28305412,19706735,0,0,17,2.75,3.1751231351134614,3.0,0,0,0,0,0,0
60809222,19706735,0,0,11,0.0,2.7321588913645707,0.0,0,0,0,0,0,0
81460232,19706735,0,0,21,1.584962500721156,4.011365041826378,1.584962500721156,0,0,0,0,0,0
190396937,19706735,0,0,26,0.0,4.440636352673265,0.0,0,0,0,0,0,0
75917322,19706735,0,0,30,1.626688849701832,4.386569246460625,3.8073549220576055,0,0,0,0,0,0
18549771,19706735,0,0,2,0.0,1.0,0.0,0,0,0,0,0,0
186142220,19706735,0,0,172,0.0,6.536732374903152,2.0,0,0,0,0,0,0
191115278,19706735,0,0,3,0.0,1.584962500721156,0.0,0,0,0,0,0,0
4719632,19706735,0,0,7,0.0,2.8073549220576046,0.0,0,0,0,0,0,0
207997461,19706735,0,0,29,0.0,4.694019357121935,0.0,0,0,0,0,0,0
209933851,19706735,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0
188251166,19706735,0,0,15,0.0,2.5967916319816364,1.0,0,0,0,0,0,0
216075806,19706735,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0
194206754,19706735,0,0,12,0.0,3.0220552088742,0.0,0,0,0,0,0,0
169885222,19706735,0,0,15,0.6500224216483541,3.7735572622751845,2.584962500721156,0,0,0,0,0,0
35398182,19706735,0,0,4,0.0,2.0,0.0,0,0,0,0,0,0
8249382,19706735,0,0,13,1.3709505944546687,3.5465935642949384,2.321928094887362,0,0,0,0,0,0
9820711,19706735,0,0,14,2.1971597234241496,3.8073549220576055,3.169925001442312,0,0,0,0,0,0
212042284,19706735,0,0,2,0.0,1.0,0.0,0,0,0,0,0,0
204022319,19706735,0,0,3,0.0,1.584962500721156,0.0,0,0,0,0,0,0
203278898,19706735,0,0,10,0.0,2.8464393446710154,0.0,0,0,0,0,0,0
177658932,19706735,0,0,2,0.0,1.0,0.0,0,0,0,0,0,0
188039732,19706735,0,0,3,0.0,0.9182958340544896,0.0,0,0,0,0,0,0
99810872,19706735,0,0,24,0.0,3.9387218755408684,0.0,0,0,0,0,0,0
6048313,19706735,0,0,8,0.0,3.0,0.0,0,0,0,0,0,0
50312762,19706735,0,0,2,0.0,1.0,0.0,0,0,0,0,0,0
12043323,19706735,0,0,4,0.0,2.0,0.0,0,0,0,0,0,0
3316285,19706735,0,0,2,0.0,1.0,0.0,0,0,0,0,0,0
203534397,19706735,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0
204660285,19706735,0,0,5,0.0,2.321928094887362,0.0,0,0,0,0,0,0
147086912,19706735,0,0,17,1.0,3.8077635764171953,1.0,0,0,0,0,0,0
205670977,19706735,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0
183706177,19706735,0,0,24,0.0,4.251629167387823,0.0,0,0,0,0,0,0
203864643,19706735,0,0,16,0.0,3.702819531114783,0.0,0,0,0,0,0,0
191990847,19706735,0,0,2,0.0,0.0,0.0,0,0,0,0,0,0
211073091,19706735,0,0,4,0.0,0.8112781244591328,0.0,0,0,0,0,0,0
203301959,19706735,0,0,8,0.0,2.5,0.0,0,0,0,0,0,0
214145610,19706735,0,0,5,0.0,1.9219280948873623,0.0,0,0,0,0,0,0
88668752,19706735,0,0,18,2.5219280948873624,3.5249449750847117,3.321928094887362,0,0,0,0,0,0
185213522,19706735,0,0,42,1.4056390622295662,4.374958947702558,3.0,0,0,0,0,0,0
14598227,19706735,0,0,3,0.0,1.584962500721156,0.0,0,0,0,0,0,0
86135892,19706735,0,0,6,0.0,1.7924812503605778,0.0,0,0,0,0,0,0
203305557,19706735,0,0,13,0.0,3.334679141051595,0.0,0,0,0,0,0,0
211784275,19706735,0,0,16,0.0,3.2743974703476995,0.0,0,0,0,0,0,0
12656215,19706735,0,0,90,2.36105234925443,6.24740865188522,5.1699250014423095,0,0,0,0,0,0
18548311,19706735,0,0,5,1.0,2.321928094887362,1.0,0,0,0,0,0,0
195992151,19706735,0,0,6,0.0,2.2516291673878226,0.0,0,0,0,0,0,0
172127322,19706735,0,0,15,0.0,3.5898980954642865,0.0,0,0,0,0,0,0
186387035,19706735,0,0,9,0.0,2.6416041678685933,0.0,0,0,0,0,0,0
14268507,19706735,0,0,32,0.0,4.452819531114783,1.584962500721156,0,0,0,0,0,0
