member,group_id,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
184920064,14847652,0,0,26,0.0,4.469670487371861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10783746,14847652,0,0,8,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183121930,14847652,0,0,26,0.0,4.700439718141092,1.0,0.0,0.0,0.0,0.0,0.0,0.0
90848782,14847652,0,0,171,1.9172460075004396,5.726645548664826,4.875,0.0,0.0,0.0,0.0,0.0,0.0
11642897,14847652,1,1,4,1.584962500721156,2.0,1.584962500721156,17.0,224.0,4.0,1.584962500721156,2.0,0.9182958340544896
14583827,14847652,0,0,87,1.4182958340544896,4.792170270396459,3.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0
8554009,14847652,4,3,6,2.321928094887362,2.584962500721156,2.321928094887362,6.25,57.0,8.75,0.396240625180289,2.3555354955754835,0.8758145836939114
185707553,14847652,0,0,56,1.061278124459133,5.65101764523326,3.0,0.0,0.0,0.0,0.0,0.0,0.0
188952611,14847652,0,0,186,0.0,6.881074789635418,3.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0
64385062,14847652,1,1,2,1.0,1.0,1.0,17.0,224.0,4.0,1.584962500721156,2.0,0.9182958340544896
21767211,14847652,0,0,25,2.353533948577482,4.243856189774722,3.7004397181410926,0.0,0.0,0.0,0.0,0.0,0.0
195679788,14847652,0,0,58,0.0,5.178945167795604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112247342,14847652,0,0,6,0.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18358321,14847652,0,0,6,1.584962500721156,2.584962500721156,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0
193376820,14847652,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196228662,14847652,0,0,25,0.0,4.453660689688184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10388025,14847652,0,0,10,0.9182958340544896,2.8464393446710154,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0
147215422,14847652,0,0,6,0.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183123010,14847652,3,1,17,0.0,4.08746284125034,1.584962500721156,8.0,76.33333333333333,7.666666666666667,1.3022968652028395,2.6398805472575835,1.4134079763139507
11968070,14847652,1,2,2,1.0,1.0,1.0,17.0,224.0,4.0,1.584962500721156,2.0,0.9182958340544896
187187271,14847652,0,0,9,0.0,2.94770277922009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120242762,14847652,0,0,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183983714,14847652,0,0,15,0.0,3.906890595608518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111826532,14847652,0,0,20,0.0,4.321928094887363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184654437,14847652,0,0,25,0.0,4.5638561897747225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183930478,14847652,0,0,42,1.584962500721156,5.183867720346298,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0
183199855,14847652,0,0,41,3.319773835029478,5.016088589983935,4.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0
12531823,14847652,0,0,50,0.0,5.483856189774728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184833649,14847652,0,0,13,1.7924812503605778,3.7004397181410926,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0
174167662,14847652,0,0,297,1.5717439436139027,6.7374020212070205,5.01499730265925,0.0,0.0,0.0,0.0,0.0,0.0
13391991,14847652,0,0,8,1.584962500721156,2.75,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0
188162682,14847652,0,0,9,0.0,2.725480556997868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150348412,14847652,0,0,202,1.3516441151533924,6.783615985225051,3.169925001442312,0.0,0.0,0.0,0.0,0.0,0.0
182985856,14847652,0,0,19,0.0,4.247927513443588,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79896192,14847652,1,1,5,0.0,2.321928094887362,1.584962500721156,17.0,224.0,4.0,1.584962500721156,2.0,0.9182958340544896
13226631,14847652,1,3,1,0.0,0.0,0.0,17.0,224.0,4.0,1.584962500721156,2.0,0.9182958340544896
67722382,14847652,0,0,8,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189178013,14847652,0,0,245,0.0,6.492546126265487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85229732,14847652,2,2,9,1.0,2.9477027792200903,1.0,10.5,142.5,8.0,1.2516291673878228,2.792481250360578,1.2516291673878228
11134639,14847652,2,1,1,0.0,0.0,0.0,10.5,113.5,5.0,1.9534452978042591,2.292481250360578,1.6201119644709259
185553586,14847652,0,0,3,0.0,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193553099,14847652,0,0,28,0.0,4.66449777920046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195333849,14847652,0,0,59,0.0,5.598661905257371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4840669,14847652,0,0,12,2.5,3.584962500721156,3.0,0.0,0.0,0.0,0.0,0.0,0.0
144195312,14847652,3,6,15,2.4193819456463714,3.773557262275185,3.169925001442312,7.666666666666667,96.33333333333333,8.0,1.3208020839342969,2.861654166907052,1.6960736118322675
182889205,14847652,0,0,8,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188232954,14847652,0,0,28,1.0,4.66449777920046,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9503484,14847652,0,0,36,1.5709505944546684,4.8365916681089764,3.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0
18496261,14847652,0,0,27,1.5,4.606739354015323,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4519177,14847652,0,0,5,1.0,2.321928094887362,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39506712,14847652,0,0,48,1.7464353842388933,5.45996250072116,4.297079327540665,0.0,0.0,0.0,0.0,0.0,0.0
171735852,14847652,0,0,3,1.0,1.584962500721156,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5986610,14847652,0,0,22,1.584962500721156,4.368522527728205,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0
185634617,14847652,0,0,15,1.4591479170272448,3.773557262275185,2.2516291673878226,0.0,0.0,0.0,0.0,0.0,0.0
194037049,14847652,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184695619,14847652,2,4,8,1.4591479170272448,3.0,2.584962500721156,10.0,115.0,9.5,2.0021722231837638,2.8867786311375925,2.044110417748401
176828232,14847652,0,0,14,0.8112781244591328,3.6644977792004623,2.0,0.0,0.0,0.0,0.0,0.0,0.0
189747017,14847652,0,0,55,0.0,5.440361758939866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
