member,group_id,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
183015427,1323916,0,0,38,1.3516441151533924,5.19529593449622,3.169925001442312,0.0,0.0,0.0,0.0,0.0,0.0
160186372,1323916,0,0,9,0.0,3.169925001442312,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5048337,1323916,44,5,48,2.777341273505926,5.543295834054494,5.044394119358456,67.43181818181819,25.636363636363637,13.363636363636363,1.3556439356000902,2.16331429938116,1.7570263035153966
139577362,1323916,0,0,13,0.0,3.7004397181410926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193757203,1323916,0,0,3,0.0,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42719252,1323916,21,3,4,0.0,2.0,0.0,75.33333333333333,30.428571428571427,12.047619047619047,1.5593112608771658,3.0202463192903446,2.0546491603566137
162277402,1323916,0,0,10,1.3709505944546687,3.321928094887362,2.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0
11173915,1323916,32,5,9,1.8423709931771088,3.169925001442312,2.8073549220576046,82.0625,29.84375,19.125,1.6381189669142768,3.1884319266530565,2.353572732533148
9824284,1323916,0,0,9,1.9219280948873623,3.169925001442312,2.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0
215746589,1323916,0,0,8,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196227104,1323916,0,0,53,0.0,5.194624935572812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182792225,1323916,21,1,1,0.0,0.0,0.0,101.47619047619048,34.23809523809524,14.19047619047619,1.8547099169221533,2.919807770908219,2.158849120971433
13432865,1323916,0,0,18,0.0,3.725480556997868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172333092,1323916,17,1,42,1.061278124459133,4.553763114472247,3.0,104.29411764705883,39.294117647058826,31.647058823529413,2.2196205008281886,3.6365146337871117,2.9064310732759844
100622372,1323916,0,0,20,1.8423709931771088,4.321928094887363,2.8073549220576046,0.0,0.0,0.0,0.0,0.0,0.0
5054510,1323916,0,0,30,3.577819531114783,4.906890595608519,4.0,0.0,0.0,0.0,0.0,0.0,0.0
11049012,1323916,10,1,17,2.481714572986073,4.08746284125034,3.459431618637298,112.6,57.4,11.7,1.586151272809826,2.6758068724549497,2.196510222463149
17584181,1323916,0,0,38,2.495602923729013,4.912272579176128,3.8073549220576055,0.0,0.0,0.0,0.0,0.0,0.0
8263734,1323916,8,1,5,0.8112781244591328,2.321928094887362,2.0,34.5,8.0,19.875,1.7089159251193586,2.9275978161764797,2.4821420083797903
186636343,1323916,0,0,6,0.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187531320,1323916,0,0,67,0.0,5.827283220308514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153303092,1323916,0,0,6,0.0,1.7924812503605778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186191931,1323916,0,0,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186218556,1323916,0,0,17,0.0,3.4104172527605203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
