member,group_id,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
8350720,13550382,8,2,3,1.0,1.584962500721156,1.0,28.5,6.375,93.5,3.0843044447670573,5.348148685927664,4.546239621055468
14174208,13550382,0,0,18,0.9864267287308424,4.169925001442313,3.169925001442312,0.0,0.0,0.0,0.0,0.0,0.0
99696132,13550382,0,0,51,2.2399351903050047,5.233905185567573,4.459431618637295,0.0,0.0,0.0,0.0,0.0,0.0
10732039,13550382,38,6,20,2.7534343861887853,4.1219280948873624,3.6644977792004623,25.789473684210527,4.078947368421052,39.31578947368421,1.708373617219463,3.9605079821067157,3.2997204664081616
6199815,13550382,0,0,20,0.7642045065086203,3.9219280948873623,3.169925001442312,0.0,0.0,0.0,0.0,0.0,0.0
190046727,13550382,6,1,37,0.863120568566631,4.486348298002912,2.8073549220576046,24.0,6.333333333333333,29.166666666666668,1.4456357806890079,3.74615810663157,2.66160976719383
128675852,13550382,11,1,27,1.2406705316766886,4.2824842613426,3.2776134368191165,27.818181818181817,5.454545454545454,49.09090909090909,2.1197901220103215,4.571645481127863,3.7403746619338487
5344269,13550382,0,0,21,0.0,4.297079327540665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135513102,13550382,13,2,88,2.664191560869395,5.596748130445329,5.576977058336781,25.76923076923077,4.846153846153846,38.69230769230769,1.8278310926070804,4.305930366006109,3.432778259483025
70811152,13550382,0,0,12,1.0,3.584962500721156,1.0,0.0,0.0,0.0,0.0,0.0,0.0
119643152,13550382,13,2,11,1.75,3.459431618637298,3.0,24.53846153846154,4.538461538461538,47.0,1.9241184467629953,4.186034261630149,3.6068992146145047
10811923,13550382,0,0,23,1.224394445405986,4.349648912578752,3.169925001442312,0.0,0.0,0.0,0.0,0.0,0.0
137871892,13550382,0,0,3,0.0,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178744342,13550382,0,0,33,2.2458696177958095,4.680757755722091,4.247927513443588,0.0,0.0,0.0,0.0,0.0,0.0
19542551,13550382,12,1,37,2.2577174691301485,4.5713549744279565,4.1219280948873624,33.25,6.666666666666667,60.666666666666664,2.5571539955467544,4.448968960633223,3.9357621655414454
6845976,13550382,68,19,29,2.35274578087187,4.651084443403434,3.8073549220576055,17.83823529411765,3.0294117647058822,48.10294117647059,1.7161035630221115,4.157547654587087,3.4226992382940633
25650712,13550382,9,1,137,1.8426850263514538,6.711028068298808,5.32306798227366,32.888888888888886,6.0,38.55555555555556,2.048104059211676,3.905706468120844,3.4506912305127546
72359962,13550382,9,1,4,0.0,2.0,0.0,32.888888888888886,6.0,53.333333333333336,2.252846839917393,4.429154031265156,4.042143228543161
153556502,13550382,0,0,40,1.1567796494470395,4.921928094887363,3.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0
29151772,13550382,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
