member,group_id,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
192314881,18577486,0,0,18,0.0,3.4138338639736006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202275843,18577486,0,0,3,0.0,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7200774,18577486,3,1,10,0.0,3.121928094887362,1.0,3.0,1.0,16.333333333333332,1.681465954808137,3.8270322567133745,2.4892400334915004
190920200,18577486,0,0,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198686221,18577486,0,0,14,0.0,3.4677201004745006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202569750,18577486,0,0,25,0.0,3.413660689688185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187929129,18577486,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199886899,18577486,0,0,6,0.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192550464,18577486,0,0,21,0.0,4.165894208390023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182560330,18577486,0,0,14,0.0,2.403677461028802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202049612,18577486,0,0,47,0.0,4.636264182342954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199495759,18577486,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11138137,18577486,3,1,23,2.495602923729013,4.088779347361362,3.4677201004745006,3.0,1.0,12.0,0.8495983135651328,3.504748505888708,1.6666666666666667
204833375,18577486,0,0,34,0.0,4.73452166477975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188554855,18577486,0,0,8,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75902582,18577486,0,0,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159936632,18577486,0,0,32,1.8423709931771086,5.0,2.8073549220576046,0.0,0.0,0.0,0.0,0.0,0.0
187288697,18577486,0,0,3,0.0,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184466563,18577486,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204454548,18577486,0,0,44,0.0,4.1984329037426615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31639712,18577486,0,0,76,0.0,5.535022125714852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191677601,18577486,0,0,23,0.0,4.262692390839622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159774372,18577486,0,0,9,0.0,2.6416041678685933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11627701,18577486,0,0,8,1.5,2.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0
204693688,18577486,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189576898,18577486,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188584645,18577486,0,0,6,1.0,2.2516291673878226,1.0,0.0,0.0,0.0,0.0,0.0,0.0
136197322,18577486,0,0,5,0.9182958340544896,2.321928094887362,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0
202698446,18577486,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187526869,18577486,0,0,5,0.0,2.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158783192,18577486,0,0,17,0.0,3.5724694587701364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190373596,18577486,0,0,26,0.0,4.700439718141092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674021,18577486,0,0,5,0.0,0.9709505944546686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203840232,18577486,0,0,47,0.0,4.165163981277499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724649,18577486,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33214202,18577486,0,0,9,1.0,3.169925001442312,1.0,0.0,0.0,0.0,0.0,0.0,0.0
187007227,18577486,0,0,194,0.0,6.188686621253081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191376649,18577486,0,0,13,1.0,3.334679141051595,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39376142,18577486,0,0,24,0.0,4.584962500721156,1.0,0.0,0.0,0.0,0.0,0.0,0.0
204022031,18577486,0,0,3,0.0,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182747920,18577486,0,0,14,0.0,3.3248629576173574,1.0,0.0,0.0,0.0,0.0,0.0,0.0
122713362,18577486,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201016085,18577486,0,0,17,0.0,3.8521687236032816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109810462,18577486,0,0,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188527392,18577486,0,0,3,0.0,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
